ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
6.0142,0.5555,3.0837,-5.6345,7.1196,-3.7059,11.6487,-6.5641,6.7897,2.9529,-0.5816,-4.2653,-20.0,-42.5,-7.75,185.45,-55.9,122.77,58379,2015-10-08 14:06:35:289
0.2873,-3.5243,0.4022,-7.8484,3.2878,-4.8747,9.3782,-5.2133,6.8825,3.1106,-1.0333,-3.6304,0.5,-47.25,8.0,186.29,-28.65,122.64,58479,2015-10-08 14:06:35:389
-0.0192,-5.1332,-2.3559,-8.8835,-2.5224,-3.3002,9.0176,-2.5533,1.1167,2.8251,-2.5481,-2.9721,19.5,-39.75,20.5,190.09,-0.62,118.36,58578,2015-10-08 14:06:35:488
-7.9679,-13.5225,5.3056,-7.7735,-5.7754,-1.5453,-4.753,-10.2753,8.1533,1.534,-0.882,-1.9367,35.25,-23.5,25.0,198.48,22.0,107.32,58678,2015-10-08 14:06:35:588
-12.9095,-13.6948,2.2793,-7.2213,-6.6158,0.505,-4.7306,-7.2323,1.6402,-0.2471,0.0959,-0.1342,44.0,-6.25,23.0,218.28,42.42,86.0,58778,2015-10-08 14:06:35:688
-11.1666,-15.4378,0.4597,-6.9632,-6.8744,-0.6534,-4.2225,-9.5594,1.3621,-2.0815,0.4858,1.6554,46.25,1.5,19.75,206.02,44.51,95.36,58878,2015-10-08 14:06:35:788
-4.8459,-7.9487,2.2793,-8.0445,-5.2958,-1.847,3.0837,-3.1893,3.9156,-2.154,1.1377,3.7135,46.5,-0.75,20.5,199.49,32.69,102.93,58979,2015-10-08 14:06:35:889
-0.2682,-8.102,4.3287,-8.736,-0.6153,-4.4129,8.5853,-6.4708,8.2179,-2.8805,2.6674,5.9314,43.0,-14.0,21.5,193.1,20.06,108.69,59079,2015-10-08 14:06:35:989
13.3118,-11.4347,5.4779,-5.8541,5.0653,-6.0202,19.1658,-16.5,11.4982,-3.0957,2.9337,7.5229,29.25,-33.75,21.25,180.08,-16.45,125.86,59178,2015-10-08 14:06:36:088
26.0106,-8.8298,8.7724,3.526,8.1248,-4.2101,23.7296,-16.9929,12.7527,-2.9913,0.4836,7.0904,0.0,-43.25,11.25,157.55,-55.94,-140.05,59279,2015-10-08 14:06:36:189
32.5228,-13.6565,13.6948,9.6656,1.6558,-0.074,23.225,-17.9627,15.5766,-2.4224,-0.3132,7.1543,-30.0,-30.75,-7.0,195.83,-9.72,-90.44,59378,2015-10-08 14:06:36:288
36.3919,-25.3019,22.199,7.7998,-5.4475,2.3788,28.5921,-19.8545,19.8203,-5.7269,1.5915,6.0848,-41.75,0.5,-17.0,189.39,33.74,-73.04,59479,2015-10-08 14:06:36:389
23.693,-3.5817,24.4209,5.2064,-8.2754,0.7626,18.666,4.836,24.2166,-6.4704,0.5561,2.742,-31.25,31.0,-10.75,189.44,49.34,-71.32,59579,2015-10-08 14:06:36:489
16.2423,29.4391,28.6155,5.7721,-7.9044,-0.6118,10.1864,37.1444,28.9686,-1.1356,-0.4708,0.2621,-16.5,40.75,13.75,50.04,53.71,-96.05,59679,2015-10-08 14:06:36:589
17.9661,-7.853,17.7362,8.3406,-2.972,4.2156,9.6255,-4.8809,13.5206,3.183,2.3415,-4.2866,-10.25,37.75,26.5,37.56,17.64,-63.19,59779,2015-10-08 14:06:36:689
31.9099,-13.9247,22.0267,7.2197,0.7083,6.5988,20.9744,-14.5563,15.7534,5.2752,1.8791,-3.1447,-21.5,38.25,18.75,36.5,-4.14,-47.57,59879,2015-10-08 14:06:36:789
33.4039,-7.2975,10.3621,4.7003,6.0537,6.118,29.1689,-15.8316,8.254,5.1239,2.7846,-5.1239,-35.5,32.5,-1.5,34.42,-38.12,-37.53,59979,2015-10-08 14:06:36:889
24.5932,-2.4708,11.7795,0.9084,8.9405,3.9259,24.5474,-11.7051,8.0757,4.9045,1.3422,-5.0131,-41.25,8.75,-19.5,35.62,-46.22,-32.42,60078,2015-10-08 14:06:36:988
16.8935,-1.992,10.8793,-2.6581,9.414,-0.6934,19.1216,-11.2003,9.4884,5.1431,-0.6669,-4.7362,-32.75,-22.25,-23.25,73.58,-77.3,13.18,60178,2015-10-08 14:06:37:088
10.1897,-8.8873,7.5465,-6.3846,6.0688,-4.3101,16.5743,-14.9561,11.8567,5.4435,-2.1241,-4.5508,-15.75,-43.5,-6.5,177.15,-64.08,118.59,60278,2015-10-08 14:06:37:188
-4.1946,-20.8774,4.9033,-8.5843,1.3362,-4.5491,9.3505,-17.7317,5.1045,0.6924,-1.7385,-5.2326,6.5,-44.0,16.75,195.74,-7.83,117.92,60379,2015-10-08 14:06:37:289
-21.452,-23.5973,-1.7621,-8.5849,-4.0257,-2.5027,-15.2039,-22.9426,4.4563,1.6022,0.7244,2.6994,28.75,-27.5,28.0,205.54,24.24,106.25,60479,2015-10-08 14:06:37:389
-6.4165,-6.8953,1.9537,-9.0799,-1.6935,-3.2952,3.5636,-4.6846,5.3255,-0.6818,2.4032,3.3556,36.0,-14.0,31.0,212.21,19.97,105.24,60579,2015-10-08 14:06:37:489
-2.2601,-5.0182,5.3056,-7.5427,1.5033,-6.0842,6.6617,-7.1727,12.2134,-2.823,3.3961,2.8421,30.25,-20.25,34.0,217.58,4.78,114.75,60678,2015-10-08 14:06:37:588
5.9759,-9.5002,8.7532,-3.163,5.7777,-7.2653,10.5372,-15.5652,16.8229,-4.7447,3.8136,4.9066,12.0,-31.0,34.0,213.65,-36.1,156.47,60779,2015-10-08 14:06:37:689
25.685,-10.0556,12.7755,2.4654,8.1575,-4.8525,18.3737,-18.5388,15.2338,-2.3798,0.3281,7.3354,-8.75,-38.75,20.0,162.5,-49.28,176.96,60879,2015-10-08 14:06:37:789
37.2921,-15.8017,16.587,9.7241,-0.7148,1.0497,27.5672,-16.9866,16.1475,-3.6986,-0.1108,7.5144,-32.0,-27.75,-3.0,171.76,-29.55,-100.73,60979,2015-10-08 14:06:37:889
36.2961,-15.2654,21.3946,6.7345,-6.856,1.9525,30.7855,-10.5122,19.4599,-4.7085,1.0695,6.5386,-42.25,4.0,-15.25,185.98,23.62,-78.42,61079,2015-10-08 14:06:37:989
18.8472,9.7875,16.2423,4.4613,-8.7306,-0.2088,16.673,14.4264,15.1591,-5.4819,1.1931,3.1319,-30.25,34.5,-8.75,190.29,52.32,-74.84,61179,2015-10-08 14:06:38:089
18.5982,19.9198,12.2966,5.431,-8.1581,0.3471,13.4682,30.4914,13.3076,1.1377,0.6669,-2.4054,-13.5,45.75,10.5,37.62,56.29,-86.34,61278,2015-10-08 14:06:38:188
22.0458,-0.498,10.0556,8.0393,-4.7785,2.9505,13.0917,5.4977,7.1032,2.7313,1.2528,-4.7021,-7.75,47.0,17.75,27.08,39.02,-74.75,61379,2015-10-08 14:06:38:289
38.0008,-7.6614,13.5991,8.4372,0.9793,4.9014,29.5635,-8.6408,8.6976,2.416,2.7143,-6.5237,-21.25,42.75,9.5,23.52,-5.73,-59.85,61478,2015-10-08 14:06:38:388
35.3193,-5.363,13.1202,5.6178,5.6338,5.7333,29.4123,-11.2193,8.8998,2.3691,3.0147,-6.6387,-38.75,27.0,-6.0,30.45,-35.06,-44.42,61579,2015-10-08 14:06:38:489
23.0226,-6.4356,10.8218,0.5534,9.2894,3.0937,22.8993,-15.4824,8.3648,6.0464,0.9651,-5.4243,-43.0,-3.5,-19.0,58.46,-71.31,-10.14,61679,2015-10-08 14:06:38:589
10.5536,-4.9033,6.5122,-3.1326,9.1534,-1.6039,13.4066,-14.207,7.7256,5.795,-0.326,-4.5785,-28.5,-33.5,-15.5,179.18,-68.97,117.11,61779,2015-10-08 14:06:38:689
7.3741,-4.865,6.0717,-6.359,5.7849,-4.7189,13.082,-11.5118,10.1394,4.9258,-2.7079,-3.6666,-7.75,-45.75,7.25,195.11,-36.15,126.58,61879,2015-10-08 14:06:38:789
-1.1875,-19.575,0.8811,-8.6619,0.6955,-4.5451,7.4744,-20.2705,5.4262,-0.718,-2.4821,-5.0494,3.0,-43.25,19.0,195.11,-36.15,126.58,61979,2015-10-08 14:06:38:889
-11.9519,-18.2725,-1.5514,-8.8899,-3.6826,-1.8916,-6.5862,-20.2402,1.7383,3.2235,0.4645,2.9657,34.5,-18.5,29.25,213.54,22.06,102.01,62079,2015-10-08 14:06:38:989
-1.245,-5.363,2.2218,-9.303,-1.4327,-2.7516,6.7641,-5.113,5.0643,-0.049,1.7172,3.2917,40.5,-11.25,29.5,223.81,8.4,106.48,62179,2015-10-08 14:06:39:089
0.1149,-0.5555,1.6089,-8.2519,1.554,-5.0657,10.1482,-2.8564,7.4982,-3.2512,3.4557,2.3393,35.5,-16.5,32.5,228.62,-3.34,115.8,62278,2015-10-08 14:06:39:188
3.3327,4.4245,5.4588,-2.9214,8.1177,-4.6626,8.7632,-2.9079,9.2786,-5.4712,1.9281,4.3058,18.75,-33.75,33.0,277.45,-29.19,135.97,62378,2015-10-08 14:06:39:288
17.3915,15.5527,-5.1906,1.4507,9.6538,-0.9331,15.9408,5.899,-4.2576,-3.7476,-2.3819,2.7058,-2.5,-46.75,12.5,88.19,-79.87,-122.75,62479,2015-10-08 14:06:39:389
18.9238,14.7674,-0.7661,4.2951,8.7559,1.0276,14.2073,5.1879,-1.5639,-3.3151,-3.4621,-0.571,-20.75,-42.0,-9.0,167.89,-70.79,-86.07,62578,2015-10-08 14:06:39:488
18.4258,5.1523,5.8802,4.6098,8.4263,1.9795,13.567,-3.906,4.1688,-2.0261,-3.8797,-1.9047,-33.0,-35.0,-16.5,352.94,-59.23,-66.76,62678,2015-10-08 14:06:39:588
20.1688,0.2873,9.5768,4.9334,8.2237,2.05,15.5035,-7.9747,7.6226,-0.914,-4.9982,-1.8791,-37.5,-33.0,-13.5,6.05,-58.25,-64.41,62778,2015-10-08 14:06:39:688
15.9741,-0.2873,19.4026,5.2437,7.9879,2.2064,9.2747,-8.3135,18.0006,-1.3231,-4.8555,-2.2328,-35.5,-38.75,-5.0,17.48,-56.09,-69.16,62879,2015-10-08 14:06:39:789
-20.4178,-0.8428,30.1669,3.7272,8.0525,4.1755,-24.145,-8.8953,25.9914,-0.4005,-1.24,0.0085,-26.5,-46.5,3.75,123.29,-55.2,-41.75,62979,2015-10-08 14:06:39:889
3.2944,1.7047,20.2645,1.2665,7.9707,5.5708,2.0279,-6.2661,14.6937,4.1737,5.0302,1.8514,-17.75,-47.5,8.25,147.62,-54.37,-12.81,63078,2015-10-08 14:06:39:988
20.1688,-0.1915,20.6093,1.4363,8.9295,3.7909,19.2496,-9.6957,16.7417,4.342,5.9186,1.0312,-22.25,-42.5,11.25,144.53,-59.1,-12.28,63178,2015-10-08 14:06:40:088
30.2436,-2.9497,18.6939,3.4437,8.8831,2.3242,26.5892,-12.0051,16.0824,6.1679,6.4939,0.1641,-35.25,-32.5,10.0,110.11,-66.08,-29.7,63278,2015-10-08 14:06:40:188
27.3131,-6.4931,11.6646,5.1023,8.3531,0.6023,22.2108,-14.8462,11.0622,5.9506,6.072,-1.0397,-42.75,-23.5,-0.5,37.48,-61.34,-76.35,63379,2015-10-08 14:06:40:289
25.0338,-6.1866,5.9185,5.4893,8.0572,1.0584,19.5445,-14.2438,4.8601,3.4238,6.464,-1.4935,-40.75,-25.25,-11.5,351.58,-55.25,-79.09,63478,2015-10-08 14:06:40:388
16.1465,-9.3278,-11.4539,4.0332,8.5405,2.6388,15.5741,-17.3942,-12.3287,-1.7236,4.7745,-2.7867,-28.25,-32.75,-18.0,1.2,-60.56,-56.8,63578,2015-10-08 14:06:40:488
18.1959,-6.5697,-9.8258,5.9191,7.7775,0.8035,12.2768,-14.3472,-10.6293,-3.6326,-5.0217,0.9033,-9.0,-38.75,-23.0,236.6,-52.47,-82.27,63679,2015-10-08 14:06:40:589
24.44,-9.9024,3.735,7.3547,6.4629,0.5564,17.0853,-16.3653,3.1786,-5.3583,-6.2041,0.5433,-5.75,-40.75,-24.5,236.6,-52.47,-82.27,63778,2015-10-08 14:06:40:688
23.8271,-12.7372,14.4993,8.3691,4.1932,2.9232,15.458,-16.9304,11.5761,-6.1934,-4.1268,-2.8634,-22.75,-26.25,-34.0,248.97,-25.31,-70.75,63879,2015-10-08 14:06:40:789
25.2253,-13.7906,18.3683,8.9757,2.9518,2.6255,16.2736,-16.6215,16.1777,-4.2973,-5.7375,-2.4331,-34.25,-10.75,-33.25,275.48,-17.52,-73.7,63978,2015-10-08 14:06:40:888
25.3402,-14.5376,24.1336,9.5782,1.9075,0.8885,16.159,-16.7107,22.6265,-3.4067,-5.5713,-1.355,-44.5,-7.75,-18.5,274.12,-11.22,-84.7,64079,2015-10-08 14:06:40:989
7.9871,-5.3056,20.7434,9.4476,2.5651,0.5781,-1.4605,-7.8706,20.1652,-3.3833,-1.7683,-2.1753,-46.5,-10.25,-7.25,272.09,-12.46,-88.2,64179,2015-10-08 14:06:41:089
-15.8783,2.0494,30.7224,8.9419,2.8452,2.8491,-24.8203,-0.7958,27.8733,2.9337,-3.4174,3.5537,-37.5,-27.5,12.25,126.33,-16.87,-72.33,64279,2015-10-08 14:06:41:189
15.5144,-3.5817,21.9309,7.0098,2.3482,6.4436,8.5047,-5.93,15.4873,3.8733,4.864,1.7279,-35.5,-26.5,16.5,121.09,-13.85,-47.41,64378,2015-10-08 14:06:41:288
32.4845,-7.3741,36.6409,2.6764,3.415,8.7946,29.8081,-10.7891,27.8463,6.8923,7.5357,1.4083,-42.75,-12.75,10.0,112.84,-15.39,-35.24,64478,2015-10-08 14:06:41:388
30.2819,-10.7452,22.2182,1.0244,7.7961,5.8602,27.4954,-17.9092,14.6917,9.5916,4.3782,-0.8948,-44.0,-6.75,-14.5,91.67,-27.54,-12.07,64578,2015-10-08 14:06:41:488
14.8057,-8.9064,16.5487,0.2199,9.7805,-0.6809,14.854,-19.6255,16.1187,7.4462,4.4081,-0.1619,-31.75,-22.5,-26.0,56.72,-78.9,-3.53,64679,2015-10-08 14:06:41:589
15.5527,-8.6191,0.6321,1.7982,7.3974,-6.1819,13.7546,-16.0165,6.8139,4.1694,2.9742,-1.5915,-20.75,-39.75,-13.25,217.29,-48.97,-163.78,64778,2015-10-08 14:06:41:688
9.4236,-16.1082,-20.8774,3.3915,5.7322,-7.198,7.4297,-22.8647,-12.4346,-0.7947,0.441,-0.7478,-14.5,-41.75,6.75,201.43,-38.0,-156.75,64879,2015-10-08 14:06:41:789
13.1777,-8.6574,-4.9608,3.1337,6.6279,-6.5132,9.4306,-15.5832,-0.2505,-4.7298,-3.8009,2.0751,-10.25,-43.5,12.75,189.2,-42.52,-154.31,64979,2015-10-08 14:06:41:889
19.6325,-11.2623,4.367,3.5928,8.3903,-3.5867,15.7471,-17.8801,6.7596,-7.2843,-4.668,1.9345,-10.75,-44.75,3.75,199.16,-58.82,-134.95,65079,2015-10-08 14:06:41:989
27.7919,-17.0276,14.2694,6.5472,7.1758,1.3463,21.1628,-24.2816,12.0736,-9.1868,-4.6957,1.6618,-20.5,-39.75,-10.5,206.72,-47.03,-78.38,65178,2015-10-08 14:06:42:088
30.7607,-16.3572,20.571,9.4247,0.9466,2.5397,22.6812,-17.1986,18.883,-4.0991,-5.942,3.0616,-34.0,-22.5,-19.25,207.5,-5.54,-74.92,65279,2015-10-08 14:06:42:189
32.1398,-14.9398,20.5901,8.5042,-4.8484,-0.5856,22.4672,-8.4443,21.4055,-3.3748,-3.8307,5.4243,-44.5,-1.25,-5.75,201.94,29.63,-93.94,65378,2015-10-08 14:06:42:288
10.5536,-0.3639,16.2423,6.9098,-6.7046,-1.8638,3.8127,6.4654,18.2649,-4.8874,0.1385,3.1468,-38.5,14.75,20.0,151.99,43.13,-105.1,65478,2015-10-08 14:06:42:388
18.8472,22.946,14.5759,5.2687,-8.2139,-0.9707,12.687,30.4547,14.693,1.8195,0.3047,2.0197,-26.75,17.0,35.25,121.74,56.89,-100.44,65579,2015-10-08 14:06:42:489
14.8249,0.4405,10.3238,6.9148,-5.7598,3.8963,8.8487,3.7295,6.5616,3.2725,2.1199,-2.5502,-14.75,23.25,39.5,83.45,49.87,-78.09,65678,2015-10-08 14:06:42:588
26.8725,-9.4427,17.6788,6.849,-1.5159,6.853,25.4101,-10.0081,13.2078,6.5024,0.8096,-3.1276,-20.25,30.75,30.75,48.56,8.89,-44.98,65778,2015-10-08 14:06:42:688
39.2266,-13.0628,19.4792,6.0955,3.7712,6.6928,33.3539,-17.8072,12.2351,5.9868,2.7633,-6.4896,-30.25,33.25,11.5,40.99,-22.62,-42.33,65879,2015-10-08 14:06:42:789
29.3625,-8.3893,12.9478,1.8109,8.775,3.9862,28.3336,-17.2207,7.9883,4.5849,1.2549,-6.9924,-41.5,16.0,-8.0,49.72,-63.48,-24.43,65979,2015-10-08 14:06:42:889
15.0547,-4.5969,6.7995,-2.6702,9.3901,-0.9306,18.3252,-14.4484,7.1817,4.9087,-0.4687,-5.4243,-36.5,-20.0,-12.75,179.42,-73.24,109.21,66078,2015-10-08 14:06:42:988
8.6574,-3.735,3.735,-6.0479,6.5117,-4.1461,15.0118,-10.1892,8.245,5.4478,-3.6134,-3.8286,-16.75,-41.25,4.5,199.83,-41.61,124.43,66178,2015-10-08 14:06:43:088
6.2632,-6.857,8.102,-8.399,2.7955,-4.2205,14.6622,-9.6525,12.3225,4.0182,-3.7156,-3.918,5.0,-38.5,25.75,213.41,-16.56,116.68,66279,2015-10-08 14:06:43:189
-13.4841,-25.0912,11.3389,-9.0651,-3.3028,-1.7568,-4.4191,-21.7884,13.0957,0.294,-0.5859,-3.5026,28.0,-20.0,33.0,218.76,5.39,106.4,66379,2015-10-08 14:06:43:289
-11.1857,-13.9247,0.2107,-8.3618,-4.4618,-2.5184,-6.9512,-12.4438,2.6634,-0.8501,1.0823,3.0999,39.75,-2.0,30.75,217.94,27.06,106.76,66479,2015-10-08 14:06:43:389
-0.9385,-6.8761,2.7964,-8.8197,-1.1487,-4.1309,6.6399,-5.6431,6.6171,-0.9694,1.4445,3.8776,37.25,-0.5,33.0,248.59,6.73,115.1,66579,2015-10-08 14:06:43:489
2.739,-5.1332,3.9648,-7.222,2.1801,-6.2658,9.8595,-7.7868,10.4759,-2.5843,3.3705,3.428,31.75,-12.5,35.75,248.16,0.33,118.99,66678,2015-10-08 14:06:43:588
5.6695,-7.5465,8.2935,-1.3125,7.2062,-6.5206,9.4631,-13.1691,13.8334,-5.3796,3.7604,4.6957,16.75,-26.75,36.25,16.72,-36.42,155.55,66778,2015-10-08 14:06:43:688
23.7696,-8.6,10.1323,4.2039,8.1492,-3.4769,22.2719,-16.711,10.8206,-4.1481,2.7313,6.8433,6.25,-32.75,32.25,16.72,-36.42,155.55,66879,2015-10-08 14:06:43:789
39.2266,-15.5719,9.845,9.5852,-1.3965,1.5308,29.8532,-14.0448,8.1192,-4.815,1.2293,8.3197,-32.5,-30.5,-0.25,171.6,8.19,-80.93,66978,2015-10-08 14:06:43:888
39.1308,-17.0467,22.8503,5.5305,-8.0447,-0.9307,33.4504,-12.3027,21.9083,-6.8347,-1.4999,5.6161,-41.5,6.25,-11.75,181.39,38.68,-79.91,67078,2015-10-08 14:06:43:988
19.9198,2.873,13.3118,3.2965,-8.8571,-2.6181,16.6232,11.7302,15.9299,1.0717,-2.6909,3.0445,-35.25,24.75,-5.75,240.27,60.26,-117.3,67178,2015-10-08 14:06:44:088
13.4267,12.1051,1.6855,2.9932,-9.0184,-2.4248,10.4334,21.1235,4.1104,-2.1518,1.3699,-1.2954,-19.75,33.75,9.5,212.05,70.88,-131.61,67279,2015-10-08 14:06:44:189
7.7189,0.9577,10.2089,6.3221,-6.889,-2.957,-1.1314,9.0917,12.8211,1.992,0.8181,-1.8898,-0.5,38.5,28.0,51.53,50.39,-121.8,67379,2015-10-08 14:06:44:289
16.9893,-6.6846,8.5617,8.5723,-4.6012,1.2308,7.4205,0.8567,7.6804,3.2533,1.7385,-2.9529,-5.5,34.75,32.5,56.86,39.13,-99.03,67479,2015-10-08 14:06:44:389
23.6739,-10.7452,9.2129,8.828,-1.0263,4.1453,14.4168,-8.3853,5.8289,5.2283,0.4985,-2.8805,-17.0,32.75,29.5,49.68,19.72,-72.66,67578,2015-10-08 14:06:44:488
23.9612,-9.596,4.5203,8.0657,2.83,4.8069,15.5365,-11.5324,-0.1108,3.1127,1.6703,-4.9364,-29.25,34.0,14.5,42.8,6.01,-64.85,67679,2015-10-08 14:06:44:589
8.4084,-7.2592,1.0151,4.9114,6.5478,5.4014,4.7034,-14.5311,-5.0198,1.5851,2.0517,-3.7881,-40.25,25.75,-1.0,33.47,-35.52,-48.51,67779,2015-10-08 14:06:44:689
-1.0726,-5.6312,-5.7844,2.3536,8.4207,4.4411,-3.4262,-14.0518,-10.2255,0.5177,1.4083,-0.3174,-44.25,1.75,-13.75,43.29,-53.55,-34.09,67878,2015-10-08 14:06:44:788
2.6049,-4.2713,-2.7964,2.9501,8.4381,4.0331,-0.3452,-12.7094,-6.8295,0.1364,-0.8863,1.8834,-40.25,-18.0,-19.0,49.16,-60.76,-28.63,67979,2015-10-08 14:06:44:889
9.3661,-9.3087,1.743,5.5642,5.8616,5.5544,3.8019,-15.1702,-3.8115,-4.0416,-0.4964,4.9918,-38.0,-23.0,-21.25,38.86,-59.37,-36.18,68079,2015-10-08 14:06:44:989
29.0369,-16.9318,6.7612,8.0729,-2.9939,4.6943,20.964,-13.9379,2.067,-5.6267,-2.6333,7.3844,-41.25,-14.5,-21.75,149.7,-2.17,-52.93,68178,2015-10-08 14:06:45:088
12.1434,-3.6392,4.9991,6.4039,-6.5621,3.4784,5.7395,2.923,1.5207,0.6818,0.0937,1.5446,-40.25,14.75,-14.5,172.39,39.91,-67.88,68278,2015-10-08 14:06:45:188
8.4851,-0.6895,0.9768,5.3545,-7.1959,3.9646,3.1305,6.5064,-2.9878,0.4474,-1.0354,2.0347,-24.75,38.0,1.5,50.49,45.12,-55.73,68379,2015-10-08 14:06:45:289
11.4347,1.7813,2.5666,4.8912,-7.7486,3.4938,6.4116,9.7763,-0.288,-2.0602,0.8032,-0.4708,-14.0,46.25,4.25,28.13,51.43,-52.3,68479,2015-10-08 14:06:45:389
13.4075,-0.1341,3.4477,5.8957,-6.7343,4.0076,7.5578,5.9498,-1.1117,1.779,0.0362,-2.6738,-6.75,48.5,8.0,18.65,48.84,-56.12,68578,2015-10-08 14:06:45:488
16.338,-4.5011,1.6472,7.4528,-3.6276,5.2408,8.4064,-0.6628,-3.3638,1.289,-0.0554,-3.8946,-8.5,46.5,11.5,19.14,28.34,-54.79,68678,2015-10-08 14:06:45:588
14.3844,-7.0677,3.0263,7.6122,0.2867,6.176,6.7722,-7.3544,-3.1497,0.7926,1.9324,-3.5835,-17.75,43.75,6.25,19.74,8.28,-56.05,68778,2015-10-08 14:06:45:688
9.3661,-5.363,1.8004,6.1611,3.1682,6.9408,3.205,-8.5312,-5.1403,2.1412,1.3422,-2.5353,-31.75,32.75,-0.25,31.25,-6.43,-47.77,68878,2015-10-08 14:06:45:788
6.2441,-3.8882,0.5746,5.3395,4.8912,6.6134,1.8814,-9.5264,-5.9238,2.4139,0.1704,-1.0354,-40.5,19.5,-8.5,39.2,-25.37,-39.49,68979,2015-10-08 14:06:45:889
4.9991,-3.3136,-0.1724,5.1143,6.262,5.55,-0.1344,-9.384,-5.7223,0.9651,0.2258,0.6988,-44.5,6.25,-14.25,38.99,-35.16,-39.36,69079,2015-10-08 14:06:45:989
6.8761,-4.616,-0.3256,6.0564,5.1737,5.7204,0.8198,-9.7897,-6.0461,-1.0013,-0.0298,2.8656,-46.5,-1.25,-15.5,41.19,-36.88,-44.97,69179,2015-10-08 14:06:46:089
14.6525,-7.3358,1.3599,7.8255,0.6158,5.8782,5.8386,-9.058,-5.2943,-2.0943,-0.441,4.815,-47.25,0.5,-17.0,41.94,-31.84,-46.63,69279,2015-10-08 14:06:46:189
18.2342,-3.1029,4.6352,7.8377,-3.5946,4.6711,10.1558,0.4331,0.0345,-1.1356,-0.669,3.1383,-44.5,12.25,-15.25,93.12,15.6,-57.64,69379,2015-10-08 14:06:46:289
10.4196,-4.118,2.0686,7.1849,-4.4172,5.0036,3.2347,0.2991,-2.9351,0.9417,-0.1939,1.0504,-33.5,31.25,-9.0,37.13,25.78,-57.03,69478,2015-10-08 14:06:46:388
10.8601,-1.1684,-0.0383,7.0366,-4.6313,5.0207,3.9153,3.8023,-5.0329,0.8053,-1.2357,1.1462,-23.0,40.5,-6.5,18.67,27.51,-53.53,69579,2015-10-08 14:06:46:489
11.6262,-1.1301,0.7661,7.3518,-4.6952,4.4807,4.224,3.1817,-3.6516,-1.3252,-0.2493,-0.5433,-17.25,44.5,-8.0,4.68,28.6,-57.13,69679,2015-10-08 14:06:46:589
12.967,-4.7501,0.3831,7.8572,-3.9572,4.333,6.2971,-2.4709,-3.982,-2.122,1.1803,-2.5907,-14.25,46.5,-7.0,1.12,26.52,-60.92,69779,2015-10-08 14:06:46:689
11.473,-6.3015,2.2218,8.0596,-2.5839,4.9534,2.4557,-3.1047,-2.3868,-0.3174,1.828,-2.7122,-17.25,44.0,-2.25,10.12,18.5,-60.8,69879,2015-10-08 14:06:46:789
9.0405,-4.6352,-0.6321,7.9143,1.0508,5.6947,1.2794,-5.7626,-6.8056,4.4507,-0.8203,-2.5396,-27.0,40.0,2.0,18.89,11.4,-55.68,69978,2015-10-08 14:06:46:888
9.1554,-4.0223,-3.0646,8.1745,3.2201,4.3564,1.1916,-7.5489,-7.6125,-0.1577,-0.6988,-1.7279,-36.5,28.75,-3.5,20.46,-19.17,-61.95,70078,2015-10-08 14:06:46:988
5.7078,-3.8116,0.1724,7.7893,3.7048,4.666,-2.0815,-7.5163,-4.4936,-1.9516,0.5582,-1.1015,-43.75,18.5,-7.25,23.38,-23.06,-61.72,70178,2015-10-08 14:06:47:088
4.8459,-3.2944,0.0192,7.7543,2.5986,5.4119,-2.6786,-5.8739,-5.431,-0.5902,-0.1449,1.4125,-47.0,8.5,-5.75,35.39,-20.87,-56.78,70279,2015-10-08 14:06:47:189
9.6917,-4.7884,-0.5171,8.2813,0.3333,5.2421,1.4105,-5.1217,-5.7593,-0.0533,-0.4751,3.558,-48.0,7.5,-6.0,56.14,-11.98,-55.73,70379,2015-10-08 14:06:47:289
14.1737,-5.5162,0.3831,8.1669,-2.9762,4.5403,6.8398,-1.4821,-3.6526,0.4176,-0.4623,4.0011,-46.25,15.25,-5.75,70.88,4.12,-58.97,70478,2015-10-08 14:06:47:388
16.8169,-3.6009,0.2682,7.573,-4.7189,4.0684,8.9967,1.6611,-4.4423,1.5787,-0.686,1.7534,-38.0,27.75,-4.0,62.5,28.76,-61.75,70578,2015-10-08 14:06:47:488
12.3924,-1.6664,-2.9113,7.8021,-4.442,3.9453,2.6417,3.0706,-7.1977,-1.0376,0.539,-0.7073,-24.5,41.25,-5.75,30.48,28.02,-62.88,70678,2015-10-08 14:06:47:588
9.098,-2.7581,-0.0383,8.0848,-3.922,3.9274,1.0132,1.1639,-3.9657,-1.4701,0.7031,-1.2378,-18.25,43.75,-8.75,5.05,25.7,-63.39,70778,2015-10-08 14:06:47:688
