ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,state
2.375,1.9154,-9.0597,2.703,2.3608,-9.1264,-0.328,-0.4455,0.0667,-0.0597,0.0021,-0.1001,21.75,-12.25,41.25,96.15,-14.18,-163.57,29655,2015-10-07 16:26:42:638,0
2.49,1.8004,-8.7532,2.7502,2.3164,-9.1236,-0.2603,-0.516,0.3704,-0.0256,0.1023,-0.1917,22.75,-9.75,42.75,92.47,-13.75,-163.4,29755,2015-10-07 16:26:42:738,0
2.3367,2.2218,-9.347,2.674,2.3426,-9.1396,-0.6559,-0.3227,-0.1839,0.179,-0.0682,-0.179,24.5,-5.75,43.75,86.04,-13.79,-163.44,29855,2015-10-07 16:26:42:838,0
2.7773,1.5131,-8.849,2.686,2.2604,-9.1568,0.0913,-0.7472,0.3078,0.1619,0.0767,-0.1491,23.75,-1.75,44.25,82.73,-13.66,-163.77,29955,2015-10-07 16:26:42:938,0
1.7621,2.0303,-9.0022,2.5954,2.33,-9.1655,-0.8333,-0.2997,0.1633,-0.049,0.0511,-0.5454,23.75,0,43.75,76.65,-13.55,-163.98,30055,2015-10-07 16:26:43:038,0
-0.0958,2.0303,-10.228,2.5398,2.2992,-9.1888,-1.3906,0.3632,-0.3114,0.1747,0.7414,-1.6341,23.25,-0.25,44.25,76.14,-13.46,-164.28,30155,2015-10-07 16:26:43:138,0
2.2027,2.2793,-9.347,2.6368,2.1943,-9.1871,-0.4342,0.085,-0.1599,0.8735,0.4815,-1.1888,22.25,0.75,44,75.41,-13.72,-164.23,30255,2015-10-07 16:26:43:238,0
2.8539,1.7238,-9.8641,2.5903,1.7647,-9.2923,0.6725,-0.6641,2.6788,0.1278,0.032,0.4922,21.25,3.5,43.75,72.63,-11.82,-164.16,30354,2015-10-07 16:26:43:337,0
2.0494,1.8004,-9.2895,2.4791,1.8845,-9.2991,-0.4296,-0.084,0.0096,-0.473,-0.3643,0.7819,19.25,5.25,43.75,71.74,-10.45,-164.33,30454,2015-10-07 16:26:43:437,0
2.624,1.6281,-9.5768,2.3827,2.14,-9.2689,-0.0843,-0.4353,-0.0972,-0.2407,0.0256,0.2109,17.75,4.5,44,65.63,-12.17,-165.42,30554,2015-10-07 16:26:43:537,0
2.1452,1.8579,-9.4619,2.5247,2.225,-9.2112,-0.5902,-0.0606,-0.1549,0.3643,0.0937,-0.4218,19,4.75,44,66.54,-12.83,-165.45,30654,2015-10-07 16:26:43:637,0
2.9113,2.0303,-7.6806,2.5381,2.1503,-9.2252,0.1625,0.5695,1.8511,0.277,0.0511,-0.1704,18.5,3.5,44.5,67.91,-12.49,-164.83,30754,2015-10-07 16:26:43:737,0
2.375,1.5323,-9.0022,2.4044,2.0083,-9.2928,-0.0294,-0.476,0.2906,-0.1236,-0.0916,0.1023,18.75,1.75,44,71.7,-12.13,-164.95,30855,2015-10-07 16:26:43:838,0
2.4708,1.8771,-9.1554,2.3589,2.0322,-9.2993,0.112,-0.1551,0.1438,-0.0341,-0.0298,0.0788,16.75,0.75,44.25,72.85,-11.82,-165.49,30955,2015-10-07 16:26:43:938,0
1.8771,2.3176,-8.6574,2.2201,1.9115,-9.3588,-2.4119,-0.8731,0.551,0.3984,-0.2131,0.0021,18,1,44,70.17,-11.83,-165.77,31055,2015-10-07 16:26:44:038,0
2.4134,2.0686,-9.0788,2.2296,1.8885,-9.3612,0.317,0.25,0.5299,0.0937,0.0724,-0.0447,17.75,1.25,44,72.85,-11.49,-166.18,31155,2015-10-07 16:26:44:138,0
2.1261,1.6855,-9.4236,2.1958,1.8787,-9.3712,0.2796,-0.2045,0.1418,0.0234,-0.0234,-0.1534,18,2.75,44.75,69.21,-11.04,-166.81,31254,2015-10-07 16:26:44:237,0
2.241,1.8962,-9.6534,2.1424,1.8223,-9.3947,0.2435,0.096,0.1576,-0.0724,0.1321,-0.1641,18.75,3.5,44.75,68.4,-10.71,-167.15,31355,2015-10-07 16:26:44:338,0
2.3942,1.6664,-9.4427,2.2254,1.8578,-9.3684,0.1688,-0.1914,-0.0744,-0.0298,0.1811,-0.1726,19.25,2.75,44.75,70.02,-10.88,-167,31454,2015-10-07 16:26:44:437,0
2.0686,2.5091,-10.1897,2.135,1.9102,-9.3789,-0.0664,0.5989,-0.8109,0.4389,-0.0383,-0.9097,17.75,3.25,43.75,69,-11.71,-166.19,31554,2015-10-07 16:26:44:537,0
1.8387,1.5897,-12.8904,1.9076,1.3598,-9.5227,-0.0688,0.2299,-3.3676,0.2578,0.4985,-0.6882,17.5,3.25,43.75,70.22,-10.86,-167.59,31655,2015-10-07 16:26:44:638,0
0.8236,0.7278,-6.0525,2.2348,1.1563,-9.4783,-1.4112,-0.4285,3.4258,0.0383,0.4133,-0.3686,17.25,5.5,42,69.32,-7.57,-168.04,31755,2015-10-07 16:26:44:738,0
1.3791,1.7238,-9.0788,2.369,1.1956,-9.4408,-0.99,0.5283,0.362,0.0383,-0.1364,-0.0937,15.5,6.75,41.75,66.04,-7,-165.91,31854,2015-10-07 16:26:44:837,0
2.873,1.1301,-9.3661,2.2173,1.1829,-9.4792,0.6558,-0.0528,0.1131,0.0746,0.0043,-0.1449,14.25,8,41.75,61.7,-6.93,-166.83,31955,2015-10-07 16:26:44:938,0
1.8004,1.0918,-10.6877,2.2159,1.0118,-9.4993,-0.4154,0.08,-1.1884,0.1854,0.1555,-0.3153,13,7.5,42,61.84,-6.97,-166.6,32055,2015-10-07 16:26:45:038,0
2.739,1.4748,-9.6151,2.2427,1.2186,-9.4687,0.8397,0.8079,0.1542,-0.2045,-0.0149,0.0021,12.75,7,40.75,62.9,-6.71,-166.8,32155,2015-10-07 16:26:45:138,0
3.1603,1.3216,-12.7755,2.6559,2.1799,-9.185,0.5044,-0.8583,-3.5904,-1.5425,0.5177,0.2024,12.5,8.25,41.75,58.48,-10.06,-164.98,32254,2015-10-07 16:26:45:237,0
2.7964,2.7581,-8.4467,3.0871,4.2482,-8.2821,-0.3351,-1.0223,-1.2647,-4.2483,0.5923,0.9204,12.25,3.5,43.5,55.89,-20.55,-161.68,32354,2015-10-07 16:26:45:337,0
3.6009,3.7158,-5.1715,4.3311,7.2503,-4.9846,-0.5753,-3.2721,0.2965,-6.2041,1.6405,1.1846,10.25,-6.5,44.25,56.96,-31.87,-156.24,32454,2015-10-07 16:26:45:437,0
5.363,5.7652,2.1261,5.3359,8.2278,-0.0382,-0.2349,-2.56,0.3736,-5.1261,1.4083,0.6029,6,-24.5,37.25,115.75,-57.03,-90.41,32555,2015-10-07 16:26:45:538,0
4.7884,4.4053,6.7612,5.3747,7.0014,4.2736,-0.4507,-2.2488,2.1641,-3.5218,1.4317,0.0362,2,-38,19,159.36,-45.56,-51.51,32654,2015-10-07 16:26:45:637,0
4.0606,3.5626,8.4851,4.7133,5.1035,6.9217,-0.6527,-1.5409,1.5633,-1.9409,0.7883,-0.1129,0,-41.25,-2,181.89,-31.36,-34.25,32754,2015-10-07 16:26:45:737,0
3.2944,2.6624,10.1897,3.9683,3.4938,8.2593,-0.8215,-1.0765,1.6814,-0.9928,0.6541,0.0639,0.75,-40.75,-17.75,194.9,-20.87,-25.66,32854,2015-10-07 16:26:45:837,0
2.2793,1.8579,10.3813,3.0976,2.4401,8.9789,-0.8183,-0.5822,1.4023,-0.2557,0.3643,-0.0107,5.75,-33.75,-27,209.36,-15.39,-20.25,32954,2015-10-07 16:26:45:937,0
2.3559,1.8387,9.7875,2.8038,2.3098,9.109,-0.4479,-0.4711,0.6785,-0.0788,0.2855,0.0128,9.5,-31.5,-32.25,214.51,-14.05,-18.28,33055,2015-10-07 16:26:46:038,0
2.4517,1.8387,9.2703,2.5979,2.296,9.1733,-0.1418,-0.5226,-0.0854,0.0021,0.179,-0.0767,10.5,-28.25,-33.75,224.41,-13.54,-15.81,33155,2015-10-07 16:26:46:138,0
2.3559,1.7047,9.0405,2.4056,2.3451,9.2132,-0.0716,-0.6194,-0.235,0.1236,0.179,-0.0895,10.75,-29,-32.75,221.79,-13.58,-14.85,33255,2015-10-07 16:26:46:238,0
2.1452,1.8962,8.9256,2.2282,2.4316,9.2354,-0.083,-0.5354,-0.3098,-0.0107,0.179,-0.0256,11.75,-28.5,-32.75,224.32,-14.36,-13.56,33355,2015-10-07 16:26:46:338,0
2.0686,2.0111,9.1554,2.0515,2.4434,9.2732,0.0171,-0.4323,-0.1177,0.0149,0.2088,-0.0852,11,-31,-32,221.56,-14.2,-12.63,33455,2015-10-07 16:26:46:438,0
1.8196,1.9345,9.1746,1.9123,2.4537,9.3001,-0.0927,-0.5192,-0.1256,0.0043,0.1321,0.0213,12.5,-31.5,-32.5,217.56,-14.45,-11.8,33555,2015-10-07 16:26:46:538,0
1.8579,1.9728,9.1746,1.8375,2.4536,9.3152,0.0204,-0.4808,-0.1407,0.098,-0.0085,-0.0043,12.5,-30.5,-32.75,221.58,-14.49,-11.16,33655,2015-10-07 16:26:46:638,0
1.6664,2.0494,9.232,1.8589,2.4658,9.3078,-0.1734,-0.3972,-0.0566,-0.1044,-0.0831,-0.0682,13,-32.25,-32,218.72,-14.56,-11.29,33755,2015-10-07 16:26:46:738,0
1.7813,2.1452,9.347,1.8508,2.3963,9.3275,-0.0695,-0.2511,0.0194,-0.049,-0.0447,-0.13,13,-33,-32.5,217.22,-14.2,-11.11,33854,2015-10-07 16:26:46:837,0
1.8196,2.2218,9.1937,1.8794,2.4402,9.3104,-0.0598,-0.2184,-0.1167,-0.032,0.0724,0.0064,13.75,-31,-32.25,221.2,-14.41,-11.41,33954,2015-10-07 16:26:46:937,0
1.8771,2.1835,9.1746,1.8301,2.4522,9.3171,-0.0105,-0.2303,-0.2,-0.0447,-0.0682,0.0277,13.25,-32.75,-32.5,219.92,-14.34,-11.31,34055,2015-10-07 16:26:47:038,0
1.7621,2.2027,9.0022,1.8471,2.4238,9.3211,-0.085,-0.2212,-0.3189,0.1129,-0.1214,-0.0256,13.25,-33.5,-33,217.92,-14.31,-11.21,34154,2015-10-07 16:26:47:137,0
1.7047,2.1644,9.1554,1.8762,2.4022,9.3209,-0.1716,-0.2379,-0.1655,-0.0682,-0.1044,0.017,13.5,-33.5,-32.75,217.43,-14.25,-11.36,34255,2015-10-07 16:26:47:238,0
1.8771,2.2601,9.2703,1.9221,2.363,9.3216,-0.0552,-0.1198,-0.1494,0.0383,0.0426,0.0149,14,-32,-33,219.06,-14.03,-11.55,34354,2015-10-07 16:26:47:337,0
1.7813,2.2793,9.1937,1.9222,2.3607,9.3222,-0.0864,-0.0634,-0.0892,-0.1087,-0.017,0.0746,13,-32,-32.75,219.05,-13.93,-11.65,34455,2015-10-07 16:26:47:438,0
1.992,2.3559,9.347,1.9321,2.3287,9.3282,0.0625,0.022,0.0195,-0.0362,0.0575,0.0469,12.75,-32.25,-32.75,218.94,-13.74,-11.7,34554,2015-10-07 16:26:47:537,0
2.241,2.624,9.9024,2.0347,2.4279,9.2809,0.1383,0.3425,0.5442,0.2791,-0.3238,-0.1981,13.75,-32.5,-32.5,220.53,-14.33,-12.37,34655,2015-10-07 16:26:47:638,0
2.5091,3.5434,8.1786,2.2579,3.0333,9.0483,0.3003,0.3931,-0.8418,0.5944,0.1172,-0.2471,14.75,-32.5,-32.5,220.53,-14.33,-12.37,34755,2015-10-07 16:26:47:738,0
1.8771,3.237,8.6191,1.87,3.5005,8.9677,0.007,-0.2635,-0.3486,0.3579,0.2152,-0.1449,13,-35,-32,220.61,-20.91,-11.78,34855,2015-10-07 16:26:47:838,0
1.6472,3.2561,8.2361,1.7466,3.8528,8.8474,-0.1649,-0.5797,-0.575,0.3302,0.0085,-0.2493,14.5,-35.75,-32.25,223.66,-23.13,-11.17,34955,2015-10-07 16:26:47:938,0
1.5514,3.486,8.0637,1.752,4.1241,8.7231,-0.1187,-0.6985,-0.2941,0.3025,-0.1023,-0.017,13.25,-35.25,-31.25,223.23,-24.87,-11.36,35054,2015-10-07 16:26:48:037,0
1.3024,3.8499,8.2935,1.8105,4.2965,8.6274,-0.4889,-0.5233,-0.3914,0.2855,-0.1981,0.0107,15.5,-36,-30.25,226.18,-25.98,-11.85,35155,2015-10-07 16:26:48:138,0
1.8579,4.4436,8.9256,2.0497,4.5016,8.4679,-0.1659,-0.0308,0.4225,0.3601,-0.2812,-0.0639,16,-37.25,-28.75,225.93,-27.33,-13.61,35255,2015-10-07 16:26:48:238,0
2.7773,5.4205,9.0214,2.3323,4.9541,8.1356,0.4727,0.5431,0.8317,0.8607,-0.4218,-0.2173,14.75,-36.75,-28.5,227.3,-30.34,-16,35355,2015-10-07 16:26:48:338,0
2.7198,7.1635,7.9296,2.5898,6.0362,7.282,0.2641,0.8208,1.1264,2.0751,-0.9183,-0.7222,12.75,-37.5,-27.75,230.83,-34.45,-18,35454,2015-10-07 16:26:48:437,0
2.0303,7.5657,5.1906,2.4483,7.5231,5.7948,-0.4946,0.0043,0.5451,2.7825,-0.6946,-0.9864,11.75,-42.75,-23.25,233.3,-50.1,-22.9,35554,2015-10-07 16:26:48:537,0
0.2873,7.3167,1.8387,1.9392,9.1074,3.0766,-1.3071,-1.7332,-0.7016,3.0445,-0.62,-0.6775,14.75,-44.75,-14,240.32,-61.17,-26.81,35655,2015-10-07 16:26:48:638,0
0.6704,7.4316,-0.8045,1.5971,9.6713,0.2935,-0.9268,-2.2397,-1.0979,1.5958,0.5795,0.0298,17.25,-44.5,-2.5,223.77,-76.83,-49.89,35755,2015-10-07 16:26:48:738,0
1.3599,8.2169,-2.0303,1.6877,9.5906,-1.1586,-0.3278,-1.3737,-0.8717,1.11,0.6498,0.1832,19.25,-43.5,8.25,138.87,-77.95,-124.47,35854,2015-10-07 16:26:48:837,0
1.7813,8.2169,-3.1987,1.9706,9.3623,-2.1529,-0.2725,-0.9179,-2.1791,0.5667,0.833,0.3196,20,-42.75,12.75,125.86,-74.87,-133.11,35955,2015-10-07 16:26:48:938,0
1.9537,8.7724,-5.0566,2.3112,9.0778,-2.9021,0.188,-0.6413,-0.8998,0.897,0.2109,0.2258,15.75,-39.25,22.5,105.27,-67.77,-141.47,36055,2015-10-07 16:26:49:038,0
2.1261,8.2744,-3.4668,2.4495,8.9178,-3.2625,-0.3234,-0.6434,-0.2043,0.6796,0.0767,-0.0234,13.25,-38.5,24.75,100.54,-65.42,-143.1,36155,2015-10-07 16:26:49:138,0
2.3176,8.2169,-3.5434,2.4807,8.775,-3.6079,-0.1631,-0.5581,0.0644,0.767,0.1619,-0.2045,12.5,-38.5,26.25,99.24,-64.78,-143.67,36255,2015-10-07 16:26:49:238,0
2.2601,8.0062,-4.7309,2.5284,8.3284,-4.5184,-0.2108,-0.2839,-0.2317,0.9694,0.5241,-0.2173,12.25,-35.5,28.75,92.27,-59.93,-150.02,36355,2015-10-07 16:26:49:338,0
2.1069,7.4891,-4.9225,2.6024,7.9652,-5.0945,-0.936,-0.7443,1.0914,0.7031,-0.098,0.0277,10.75,-34,31.75,91.58,-58.13,-150.77,36455,2015-10-07 16:26:49:438,0
1.6089,6.6463,-4.6735,2.5646,7.8478,-5.2921,-0.9748,-1.144,1.2698,0.049,-0.3238,0.3558,10.25,-32,35.5,82.26,-53.23,-154.28,36555,2015-10-07 16:26:49:538,0
2.5283,7.3741,-4.6926,2.6359,7.6913,-5.4832,0.716,-0.9109,1.0205,0.0916,-0.4282,1.2911,9.25,-28.5,38.75,77.04,-53.15,-154.14,36655,2015-10-07 16:26:49:638,0
4.7309,6.9145,-6.1292,3.1936,6.9699,-6.1149,1.5374,-0.0554,-0.0142,-0.6946,-0.9651,1.3209,10.25,-27.5,40.25,79.4,-48.59,-152.13,36754,2015-10-07 16:26:49:737,0
3.3136,5.7461,-6.7804,3.3216,6.6428,-6.4039,-0.008,-0.8967,-0.3764,0.3025,-1.5169,0.49,10.75,-24,40.5,81.35,-44.81,-151,36854,2015-10-07 16:26:49:837,0
2.7198,6.1866,-9.4427,2.6852,5.9492,-7.319,0.0346,0.2375,-2.1237,-0.4091,-0.1129,0.98,12.5,-19,39.5,78.02,-38.67,-159.07,36954,2015-10-07 16:26:49:937,0
3.5434,5.4971,-8.849,2.9548,5.8493,-7.2956,0.5886,-0.3522,-1.5534,-0.1875,0.3174,0.1044,18.5,-12.25,40.25,75.11,-36.75,-158.73,37055,2015-10-07 16:26:50:038,0
4.9416,5.4205,-7.106,3.726,6.0663,-6.7445,1.6696,-0.2477,-0.2347,-0.2131,1.1569,-0.7201,21,-13,41.5,75.17,-36.87,-156.92,37155,2015-10-07 16:26:50:138,0
4.5011,6.2632,-6.6655,4.0925,6.504,-6.0926,0.224,-0.4211,-0.2052,-0.5475,1.2549,-0.9246,21,-8.5,35.5,80.38,-38.21,-151.08,37255,2015-10-07 16:26:50:238,0
3.8116,7.5274,-5.4013,3.7823,7.0538,-5.6664,-0.0394,0.3993,0.2076,-0.0256,0.9396,-1.3891,32.25,-12,12.5,90.55,-41.55,-146.11,37355,2015-10-07 16:26:50:338,0
3.0837,6.5697,-4.9033,3.419,7.8552,-4.7725,-0.3352,-1.2855,-0.1309,-0.2386,1.1292,-1.0951,23.75,-34.25,-7.25,134.54,-47.53,-146.24,37454,2015-10-07 16:26:50:437,0
2.9305,7.7381,-4.1755,3.185,8.238,-4.2616,-0.2545,-0.5,0.0861,-0.1257,-0.0959,-0.3324,-7.75,-44,-4,178.92,-53.23,-144.38,37555,2015-10-07 16:26:50:538,0
3.3902,6.8953,-2.988,3.0213,8.3251,-4.2113,0.3306,-1.1999,1.1468,-0.3451,-0.7904,0.3515,-21.5,-49.75,0.75,219,-57.14,-143.23,37655,2015-10-07 16:26:50:638,0
1.5514,8.0828,-2.8922,2.7626,8.2981,-4.4362,-1.3261,-0.1195,0.8545,0.1491,-1.9345,0.914,-21.25,-49.25,-0.5,227.92,-58.38,-146.43,37755,2015-10-07 16:26:50:738,0
3.4668,6.7612,-4.5011,2.8568,8.2299,-4.503,-0.5941,-1.5636,0.0675,-0.3665,0.0533,0.9119,-18.75,-49.75,-3.75,220.22,-57.2,-148.7,37855,2015-10-07 16:26:50:838,0
3.6966,7.1635,-4.2904,3.7049,8.4209,-3.3958,-0.4451,-1.5386,-0.8573,-1.5979,0.0043,1.0866,-21,-55.75,-1.25,222.15,-58.43,-137.86,37955,2015-10-07 16:26:50:938,0
4.0414,7.9487,-4.7118,4.8044,8.5216,-0.6861,-1.1684,-1.8239,-3.7925,-3.9074,2.0112,0.9992,-22.25,-53,11,158.83,-60.43,-112.21,38055,2015-10-07 16:26:51:038,0
3.4477,3.4668,7.5082,4.4716,6.206,6.1368,-1.2828,-2.4543,1.7339,-5.582,5.1921,0.4432,-14.5,-42.25,15,141.73,-49.01,-53.27,38155,2015-10-07 16:26:51:138,0
0.5746,1.1492,13.5608,1.6485,2.4564,9.3498,-1.0739,-1.3071,4.2109,-1.7279,1.6639,0.5475,-12.25,-34,-10,161.73,-20.12,-14.58,38254,2015-10-07 16:26:51:237,0
0.7278,1.494,9.845,1.0491,1.8277,9.5775,-0.5894,-0.2188,0.5547,-0.147,0.179,0.5369,-6.5,-19.5,-35,170.9,-11.15,-6.68,38355,2015-10-07 16:26:51:338,0
1.3982,0.8428,10.6494,1.2559,1.5465,9.6022,0.104,-0.608,-0.2935,-0.3238,0.1704,0.1811,-4.25,-15,-43.25,191.37,-9.07,-7.45,38454,2015-10-07 16:26:51:437,0
1.6664,0.5171,10.0748,1.4038,1.261,9.6234,0.1285,-0.5715,0.6429,-0.2961,0.2557,0.1001,-5.5,-15.25,-42,183.09,-8.11,-7.15,38554,2015-10-07 16:26:51:537,0
1.7621,0.5555,10.6686,1.2131,0.9977,9.6801,0.2426,-0.3847,0.6054,-0.1385,0.1726,0.1044,-6.5,-14,-41,179.87,-7.39,-8.3,38654,2015-10-07 16:26:51:637,0
0.7087,0.8045,9.9216,0.7117,0.9232,9.7371,0.246,-0.1762,0.2611,0.3707,0.2535,0.0128,-6.5,-14,-40.5,171.29,-5.4,-6.33,38755,2015-10-07 16:26:51:738,0
0.5171,1.3216,8.8298,0.6154,1.4603,9.6778,-0.0912,-0.1874,-0.8409,0.5689,0.0107,-0.1704,-4.75,-15,-41.5,166.85,-7.43,-3.86,38855,2015-10-07 16:26:51:838,0
0.3448,1.7813,9.098,0.606,1.8591,9.6097,-0.2207,-0.1618,-0.4976,0.3217,0.1108,-0.1193,-3.5,-16,-41,177.01,-10.93,-3.61,38955,2015-10-07 16:26:51:938,0
0.3256,2.2601,9.1363,0.5127,2.3117,9.5165,-0.1871,-0.0516,-0.3802,0.2003,-0.0554,-0.179,-4,-16,-39.5,175.26,-11.67,-3.28,39055,2015-10-07 16:26:52:038,0
0.3639,2.2601,8.8681,0.4928,2.472,9.4772,-0.1732,-0.2245,-0.5288,0.098,-0.1172,-0.1129,-3.75,-16.5,-38.5,160.31,-14.51,-2.82,39155,2015-10-07 16:26:52:138,0
0.3448,2.4325,8.6766,0.6304,2.5782,9.4406,-0.2857,-0.1457,-0.7641,-0.0618,0.0043,-0.1236,-2.75,-18.25,-38.5,174.32,-15.11,-3.4,39254,2015-10-07 16:26:52:237,0
0.498,2.2793,9.3853,0.7126,2.5163,9.4515,-0.3103,-0.237,-0.1237,-0.115,-0.1065,-0.0426,-4,-18.75,-37.75,171.29,-15.02,-4.07,39355,2015-10-07 16:26:52:338,0
0.6129,2.2984,9.5385,0.7619,2.4526,9.4644,-0.1873,-0.1733,0.1699,0.0298,-0.1087,-0.0234,-4.25,-17.5,-37.5,172.82,-14.59,-4.35,39455,2015-10-07 16:26:52:438,0
1.0151,2.4134,9.6534,1.0153,2.5107,9.4253,0.0573,-0.1165,0.1898,0.0746,-0.2834,-0.0426,-4.5,-18.5,-37.5,179.9,-14.83,-6.15,39554,2015-10-07 16:26:52:537,0
1.3216,2.2027,9.6726,1.296,2.5158,9.3894,-0.0701,-0.2174,-0.0616,0.0916,-0.2493,0.115,-5.25,-19.25,-37.25,178.45,-14.89,-7.33,39654,2015-10-07 16:26:52:637,0
1.245,2.3367,9.1554,1.4052,2.5264,9.3709,-0.1219,-0.1514,-0.2346,0.0149,-0.0383,0.1001,-5.25,-19.5,-37,182.29,-14.92,-8.23,39754,2015-10-07 16:26:52:737,0
1.3982,2.375,9.3087,1.5082,2.5047,9.3607,-0.1291,-0.1105,-0.0903,0.0256,-0.13,0.13,-7,-19.75,-36.75,173.98,-14.8,-9.15,39854,2015-10-07 16:26:52:837,0
1.5323,2.5283,8.983,1.6034,2.5313,9.3377,-0.0711,-0.003,-0.3546,0.0107,-0.049,0.1513,-7,-19.5,-37,175.78,-14.96,-9.74,39954,2015-10-07 16:26:52:937,0
1.743,2.4134,9.1746,1.6782,2.491,9.3354,0.0647,-0.0776,-0.1608,0.0043,0.0746,0.0554,-8,-20.25,-36,171.43,-14.71,-10.19,40055,2015-10-07 16:26:53:038,0
1.6089,2.375,9.1554,1.6612,2.4584,9.347,-0.0888,-0.1194,-0.1542,0.0256,0.032,-0.0852,-7.25,-19.5,-35.5,175.35,-14.52,-10.08,40155,2015-10-07 16:26:53:138,0
1.6281,2.2793,9.2512,1.6114,2.4178,9.3663,0.0741,-0.1386,-0.1343,-0.0511,0.1491,0.0192,-8.25,-18.75,-35.5,176.4,-14.48,-10.1,40255,2015-10-07 16:26:53:238,0
1.7621,2.5091,9.1746,1.6112,2.3852,9.3747,0.17,0.1622,-0.2576,-0.1193,0.0277,-0.0511,-8.5,-18,-36.5,168.13,-14.08,-9.75,40354,2015-10-07 16:26:53:337,0
1.5897,2.4134,9.3087,1.5929,2.3371,9.3899,-0.0199,0.1247,-0.0268,-0.0618,0.0256,-0.2684,-7.75,-19,-36.75,169.8,-13.79,-9.63,40454,2015-10-07 16:26:53:437,0
1.4365,2.3367,9.1171,1.5331,2.3388,9.3995,-0.1349,0.0171,-0.3207,0.1406,0.1087,-0.1065,-7,-18.5,-36.75,174.11,-13.52,-9.41,40554,2015-10-07 16:26:53:537,0
1.6472,2.3942,9.4619,1.4664,2.3458,9.4084,0.1808,0.0484,0.0535,-0.1087,0.0064,-0.0937,-6.25,-17.75,-36.75,172.94,-13.84,-9.12,40655,2015-10-07 16:26:53:638,0
1.3599,2.2601,9.5002,1.3818,2.3502,9.4201,-0.0219,-0.09,0.0801,0.1321,0.0618,-0.147,-5.75,-19,-36.5,175.8,-13.87,-8.35,40755,2015-10-07 16:26:53:738,0
1.3024,2.2218,9.1746,1.2335,2.4122,9.425,0.069,-0.1903,-0.2504,0.0256,0.1321,-0.0107,-6,-18.75,-36.5,180.41,-14.16,-7.79,40855,2015-10-07 16:26:53:838,0
1.1684,2.4517,9.0788,1.0307,2.4343,9.4436,0.1377,0.0174,-0.3648,-0.0043,0.1321,-0.0469,-5,-18.25,-36.5,175.6,-14.3,-6.76,40954,2015-10-07 16:26:53:937,0
0.996,2.3942,9.347,0.8487,2.3886,9.4734,0.1473,0.0056,-0.1264,-0.0533,0.0682,-0.1342,-3.75,-17.25,-37,170.3,-14.26,-5.88,41055,2015-10-07 16:26:54:038,0
0.5555,2.3176,9.4044,0.6299,2.3016,9.5119,-0.1511,0.0352,-0.0692,-0.0959,0.1214,-0.1811,-2.5,-17.75,-37,182.92,-13.57,-3.79,41154,2015-10-07 16:26:54:137,0
0.1724,2.2601,9.0022,0.3146,2.1929,9.5531,-0.1997,0.0097,-0.2636,0.1236,0.0192,-0.2322,-1.5,-16.75,-37.75,181.78,-12.92,-1.89,41254,2015-10-07 16:26:54:237,0
0.0192,2.2027,8.9256,0.1541,2.1778,9.5605,-0.2115,0.0248,-0.4626,-0.0277,0.1342,-0.0213,-0.5,-18.5,-38.25,183.84,-12.83,-0.92,41354,2015-10-07 16:26:54:337,0
0.1915,2.1452,8.4467,0.1822,2.0909,9.5794,0.086,-0.0606,-1.1518,-0.2216,-0.0554,0.0575,-0.25,-18.25,-37.75,183.09,-12.63,-0.75,41454,2015-10-07 16:26:54:437,0
0.6512,1.8962,9.1746,0.5719,1.9551,9.5928,0.1751,-0.0014,-0.399,-0.1257,-0.4474,0.1342,0.75,-18.75,-38,193.9,-11.66,-2.58,41555,2015-10-07 16:26:54:538,0
0.5555,1.8387,9.1554,0.811,1.7956,9.6067,-0.2555,0.0431,-0.4513,-0.3153,-0.4964,0.0043,0.5,-17.5,-37.75,203.17,-10.55,-4.83,41655,2015-10-07 16:26:54:638,0
0.6129,1.4365,8.5042,1.2997,1.5293,9.5991,-0.6868,-0.0928,-1.0949,-0.147,-0.9161,0.1747,-1.5,-16.75,-39.5,199.98,-9.25,-6.57,41755,2015-10-07 16:26:54:738,0
2.1452,0.996,8.849,2.1952,1.0695,9.4978,-0.05,-0.0735,-0.6488,-0.3601,-1.1143,0.3089,-3.75,-15.25,-40,205.82,-6.26,-13.01,41855,2015-10-07 16:26:54:838,0
3.0071,0.4597,9.9024,2.6918,0.5839,9.4119,0.277,-0.1625,0.7587,-0.5284,-0.4559,0.1619,-5.5,-14,-41,209.25,-3.41,-15.96,41955,2015-10-07 16:26:54:938,0
2.2984,0.5555,7.5657,3.1322,-0.0339,9.2929,-0.6933,0.5412,-1.4866,-0.3558,-0.5007,0.3963,-8,-10.75,-41.75,206.64,-1.39,-17.31,42054,2015-10-07 16:26:55:037,0
