ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,state
8.6574,-1.1301,-4.3479,8.8224,-1.2552,-4.0939,-0.4326,-0.0668,-0.1564,0.1768,0.4623,-1.0717,-13.5,32.75,23,27.18,7.35,-114.89,158660,2015-10-08 15:50:54:961,0
7.604,-1.9345,-4.6926,9.0037,-0.5915,-3.8411,-1.3997,-1.343,-0.8516,-0.0724,0.1001,-0.1683,-15.25,32.25,21.5,27.18,7.35,-114.89,158760,2015-10-08 15:50:55:061,0
8.6574,-0.7278,-4.367,8.9513,-0.487,-3.9759,-0.9751,-0.6683,-0.8003,-0.3366,0.0021,-0.0341,-18.75,30.75,20.75,21.4,2.93,-113.64,158860,2015-10-08 15:50:55:161,0
8.7724,0.1724,-3.4477,8.9784,-0.1419,-3.9419,-0.2732,0.3102,0.4176,-0.735,0.115,-0.3579,-21,29.5,20,18.49,1.86,-114,158960,2015-10-08 15:50:55:261,0
9.3661,0.7278,-3.1795,9.1405,0.6922,-3.4847,0.615,0.1115,0.212,-0.882,0.5774,-0.8266,-21,28.5,21.25,21.06,-1.87,-112.21,159060,2015-10-08 15:50:55:361,0
9.2512,2.6815,-3.1412,9.2104,1.9033,-2.7779,-0.0372,1.0663,-1.0681,-1.1121,0.571,-1.5169,-22.25,27.5,21.5,23.97,-5.92,-109.71,159160,2015-10-08 15:50:55:461,0
8.7915,4.118,-2.988,8.6737,4.3891,-1.2934,-0.1886,-0.0987,-1.5222,-2.6674,1.1952,-1.9729,-24.75,21.75,21.5,27.34,-22.16,-102.22,159260,2015-10-08 15:50:55:561,0
5.2864,3.7733,-0.1341,8.1426,5.4553,0.3295,-1.8794,-2.4098,0.4175,-1.9878,0.7627,-1.0951,-28,12.5,21.5,41.78,-33.8,-87.68,159360,2015-10-08 15:50:55:661,0
3.62,7.0868,-0.2873,7.5154,5.8399,2.3634,-3.8953,1.247,-2.6507,-4.8086,1.8983,-1.2741,-29.75,-0.25,17,60.95,-36.55,-72.54,159460,2015-10-08 15:50:55:761,0
6.4356,7.3358,8.7915,6.1683,4.5233,6.1369,-0.3197,2.3931,4.282,-2.938,-0.0469,-0.5731,-29,-9.75,10,93.46,-29.2,-47.34,159560,2015-10-08 15:50:55:861,0
5.5545,3.9073,7.6806,5.9278,4.6644,6.2669,-0.3733,-0.7571,1.4137,0.049,0.1406,-0.7222,-27.5,-15.5,-1.5,102.34,-27.85,-44.86,159660,2015-10-08 15:50:55:961,0
8.5425,-0.3639,6.7421,6.5535,3.7305,6.2694,1.989,-4.0944,0.4727,0.8714,-0.6072,1.5191,-26.75,-20,-4.5,118.47,-24.76,-43.09,159760,2015-10-08 15:50:56:061,0
7.355,-0.2298,5.2672,7.7427,2.2672,5.575,-0.3877,-2.4971,-0.3078,-0.1811,-2.3287,1.3848,-27,-19.75,-5,139.49,-13.37,-54.24,159860,2015-10-08 15:50:56:161,0
8.1786,1.9345,4.0414,8.7276,0.7318,4.4118,-0.4116,1.3849,0.3171,-1.2911,-0.816,1.3209,-31.5,-16.5,-4.75,145.24,-4.28,-63.18,159960,2015-10-08 15:50:56:261,0
9.098,0.5746,4.2521,9.0675,-0.3679,3.7169,0.6062,1.2169,1.3155,1.4253,-1.1228,0.066,-35.5,-8.75,-1.25,129.62,2.15,-67.71,160060,2015-10-08 15:50:56:361,0
7.4508,-1.1109,1.9154,9.4009,0.0773,2.7905,-1.8353,-1.0924,-0.5112,2.1327,-1.1867,-0.098,-38.25,-3.5,2.25,102.05,-0.45,-73.47,160160,2015-10-08 15:50:56:461,0
7.4316,-1.1301,1.6089,9.704,0.2577,1.3917,-1.7552,-1.5027,0.1023,1.86,-0.9886,0.5859,-38.5,0,7.25,83.96,-2.12,-78.2,160260,2015-10-08 15:50:56:561,0
9.098,-1.2258,1.0726,9.766,-0.0971,0.8869,-0.9745,-1.1862,0.4347,2.041,-0.6669,0.8522,-38,1.75,12.25,83.93,0.57,-84.81,160359,2015-10-08 15:50:56:660,0
8.1977,-1.6472,-0.1341,9.6937,-1.3094,0.6982,-1.525,-0.5403,-0.7771,1.649,0.1214,1.159,-36.75,8.25,16.25,76.74,5.84,-86.45,160460,2015-10-08 15:50:56:761,0
7.9296,-3.1795,-0.1532,9.5017,-2.252,0.9043,-1.5721,-0.9275,-1.0575,1.1761,0.2131,2.007,-36.5,17.5,16.5,70.54,9.69,-85.43,160560,2015-10-08 15:50:56:861,0
9.979,-4.7118,1.9728,8.7107,-4.333,1.2329,1.2684,-0.3788,0.7399,-0.7137,0.3238,1.3337,-35.25,27.75,15,57.79,23.92,-82.16,160659,2015-10-08 15:50:56:960,0
9.7875,-6.5122,3.2753,8.2926,-5.0508,1.3754,1.4949,-1.4614,1.8998,-0.9268,0.8373,0.767,-30,37.25,14,44.51,29.44,-81.32,160760,2015-10-08 15:50:57:061,0
9.481,-5.4779,2.3176,7.9397,-5.5736,1.4372,1.4945,0.2373,0.8179,0.0767,-0.2855,0.7137,-25.5,43,15.75,41.27,34.64,-79.74,160859,2015-10-08 15:50:57:160,0
8.4084,-4.5969,2.2793,7.6997,-5.9215,1.3494,0.7145,1.2649,1.1383,0.1747,-0.245,0.3707,-21.75,41.75,18.25,40.13,35.57,-79.9,160960,2015-10-08 15:50:57:261,0
7.0102,-5.4205,3.486,7.3657,-6.3338,1.3418,-0.3555,0.9133,2.1441,-0.1236,0.3835,0.7308,-17.5,39.5,19.5,44.99,39.12,-80.3,161060,2015-10-08 15:50:57:361,0
8.4276,-8.0445,3.9456,6.8891,-6.7851,1.635,1.5385,-1.2594,2.3106,-0.9971,0.7457,1.2421,-16,39.75,19,46.37,43.78,-76.65,161160,2015-10-08 15:50:57:461,0
8.3701,-3.6966,-0.5938,6.3781,-7.1056,2.2364,1.992,3.4089,-2.8302,-0.1939,1.5276,-0.3366,-14.25,40.25,17.75,47.18,46.97,-72.77,161260,2015-10-08 15:50:57:561,0
9.6917,-5.5737,-1.0151,6.9392,-6.6705,1.8768,2.7525,1.0968,-2.892,-2.7441,2.105,-1.5212,-17.25,39.25,15.5,44.45,42.86,-74.87,161360,2015-10-08 15:50:57:661,0
9.2703,-5.1523,0.9385,7.823,-5.7662,1.3122,1.7478,0.3331,-0.9482,0.2109,-0.7776,-1.2293,-24.75,31.75,16,56.98,36.01,-80.48,161460,2015-10-08 15:50:57:761,0
8.9256,-4.5011,-2.8156,8.6754,-4.5659,0.2442,0.3268,0.0456,-2.466,0.5944,-1.5042,-1.2485,-28.75,27.75,17,65.93,32.72,-82.62,161560,2015-10-08 15:50:57:861,0
8.5042,-3.9073,0.249,9.0646,-3.707,-0.5108,-0.5221,-0.3727,0.4917,-0.3089,-0.6306,-0.9097,-33.5,19.5,24.75,76.54,22.21,-93.23,161660,2015-10-08 15:50:57:961,0
8.2169,-3.0071,0.7087,9.2751,-3.1402,-0.5311,-1.0582,0.133,1.2398,0.98,-0.1023,-0.4772,-32.5,17,27.25,76.7,19.72,-93.73,161760,2015-10-08 15:50:58:061,0
7.5082,-2.9113,-0.3256,9.3907,-2.8151,-0.2463,-1.7806,0.0354,0.0716,1.289,0.0213,-0.2898,-31.75,13.75,26.75,82.71,17.67,-92.57,161860,2015-10-08 15:50:58:161,0
8.0637,-4.7884,1.7238,9.3249,-2.9823,0.5686,-1.3902,-1.7309,1.1117,1.436,0.4133,0.228,-31,13.5,23.75,79.21,16.68,-91.5,161960,2015-10-08 15:50:58:261,0
12.8712,-5.0182,3.2944,9.0107,-3.7411,0.9914,3.8606,-1.2772,2.303,3.0914,-1.078,0.4922,-29.75,12.25,21.25,84.97,19.24,-85.18,162060,2015-10-08 15:50:58:361,0
10.7069,-4.5011,1.494,9.0844,-3.455,1.3066,1.267,-1.2445,0.316,1.0461,0.277,-0.539,-28.5,18.25,18.25,71,21.56,-82.46,162160,2015-10-08 15:50:58:461,0
7.7189,-4.9608,1.8962,9.2425,-2.8308,1.6533,-1.5672,-2.1269,0.2943,0.5092,-0.1385,-0.6434,-27.5,22.25,14.25,54.55,18.58,-80,162259,2015-10-08 15:50:58:560,0
8.6957,-3.6775,1.4174,9.3248,-2.749,1.2886,-0.8892,-1.435,0.3032,0.3558,-0.931,0.0064,-28.5,20,12.5,54.91,16.14,-81.04,162360,2015-10-08 15:50:58:661,0
9.1554,-2.1261,1.2641,9.4646,-2.5349,0.4077,-0.2516,0.5007,0.7205,0.0597,-0.9183,-0.5326,-28.5,19.5,12.5,53.8,16.28,-82.13,162460,2015-10-08 15:50:58:761,0
10.0748,-3.5434,0.3639,9.5782,-2.0506,-0.4735,0.9568,-1.9528,-0.007,-1.2911,-0.5603,-0.13,-29.5,21.25,15.25,45.73,12.59,-91.02,162560,2015-10-08 15:50:58:861,0
7.6231,-0.5363,-1.0151,9.466,-2.3764,-0.958,-1.8429,1.84,-0.0571,1.127,-0.9183,0.3196,-30.5,18,20.25,59.35,13.04,-94.45,162660,2015-10-08 15:50:58:961,0
8.8298,-0.8811,-1.4557,9.2066,-2.8915,-1.7458,-0.3768,2.0105,0.2901,0.4559,-1.0013,0.2898,-28.5,19.75,22,58.62,16.07,-98.88,162761,2015-10-08 15:50:59:062,0
9.1937,-1.0918,-0.0192,9.0445,-3.1885,-2.0496,0.1492,2.0967,2.0305,1.3316,-0.8203,0.4922,-25.75,22,23.75,57.21,17.78,-101.92,162860,2015-10-08 15:50:59:161,0
9.3661,-1.6472,-1.6089,8.9136,-3.559,-2.0131,0.3376,1.8734,0.3468,2.0133,-0.2663,-0.3409,-21.25,27.25,24.25,49.19,20.82,-103.25,162960,2015-10-08 15:50:59:261,0
5.5162,-1.8387,-1.9345,9.0561,-3.5687,-1.1927,-3.5398,1.7299,-0.7419,2.2818,0.2471,-0.1236,-19.25,30.75,20.25,45.52,21.34,-101.53,163060,2015-10-08 15:50:59:361,0
4.9033,-2.5857,-0.996,9.025,-3.8355,-0.0886,-4.1217,1.2498,-0.9074,2.2221,1.093,0.6242,-20,34.25,13,32.09,21.34,-97.5,163160,2015-10-08 15:50:59:461,0
9.2512,-6.6272,2.739,8.6988,-4.1737,1.7552,1.4422,-2.9872,0.8082,3.5537,-0.0788,0.0298,-19.25,36.25,2.5,11.84,24.74,-83.2,163260,2015-10-08 15:50:59:561,0
13.5799,-8.1977,4.2138,8.9406,-3.4268,2.1197,4.9508,-4.9363,1.6351,-0.4858,-0.8607,-1.2016,-18,35.5,-11.25,346.78,21.61,-75.42,163360,2015-10-08 15:50:59:661,0
10.1514,-4.0414,5.861,9.2265,-2.7985,1.7918,1.4978,-1.5319,3.9258,-0.7414,0.0192,-1.0376,-21.75,30.75,-18.5,334.23,20.45,-76.66,163460,2015-10-08 15:50:59:761,0
8.1977,0.1724,6.2632,9.2606,-2.0131,2.5216,-1.0629,2.1854,3.7416,1.1782,1.2187,-1.0376,-26.75,27.75,-17.25,328.77,15.22,-78.04,163560,2015-10-08 15:50:59:861,0
7.0485,0.996,7.9871,8.8103,-0.4369,4.2847,-1.7618,1.4329,3.7024,2.2754,0.6882,-0.8778,-29,23.75,-20,340.87,5.59,-67.07,163660,2015-10-08 15:50:59:961,0
7.853,0.1915,6.4931,8.2944,1.1472,5.1046,-0.3819,-1.2791,1.1356,2.4288,1.0738,-0.5603,-28.25,13.25,-29,330.17,-6.72,-58.39,163760,2015-10-08 15:51:00:061,0
8.4084,-1.7813,5.3822,7.7655,1.8189,5.7061,0.643,-3.6002,-0.3239,0.2322,0.637,0.1981,-25,1.25,-35.5,302.93,-11.48,-54.55,163860,2015-10-08 15:51:00:161,0
8.9639,-1.8962,3.8307,7.9255,1.4118,5.6003,1.0384,-3.308,-1.7696,0.9183,-0.2258,0.7883,-21,-3,-40.25,279.66,-9.01,-53.87,163960,2015-10-08 15:51:00:261,0
9.2895,-2.241,3.6392,8.1882,1.0429,5.2949,1.1013,-3.2839,-1.6557,0.2578,0.1193,0.4495,-19.75,-4.75,-40,267.79,-6.1,-57.11,164060,2015-10-08 15:51:00:361,0
9.6726,-1.3982,4.3287,8.3625,0.4288,5.1045,1.2397,-2.1472,-1.0887,0.5412,-0.3494,0.7457,-20.25,-5.75,-38.5,265.95,-5.18,-57.22,164160,2015-10-08 15:51:00:461,0
9.2895,-0.8619,4.616,8.2951,0.1041,5.2298,1.0327,-0.8702,-0.6138,0.2109,0.4922,0.4282,-21,-6,-37.25,258.57,-2.51,-58.6,164260,2015-10-08 15:51:00:561,0
9.9599,-0.4597,4.7118,8.0648,-0.0579,5.579,1.4162,-0.0954,-0.714,0.3132,0.6541,0.1385,-20,-6.25,-37.5,253.73,-0.02,-57.12,164360,2015-10-08 15:51:00:661,0
8.0254,0.3448,4.2521,7.9836,0.2631,5.6889,0.195,-0.2631,-1.3985,0.3345,0.0831,-0.392,-18,-4.75,-38.5,257.54,-0.76,-54.4,164460,2015-10-08 15:51:00:761,0
8.0062,0.5555,5.1523,7.9286,0.5345,5.7464,0.25,0.0593,-0.7665,0.0043,0.8629,-0.115,-15,-5,-39,263.16,-2.14,-54.65,164561,2015-10-08 15:51:00:862,0
7.3167,0.2298,4.7501,7.5656,0.6185,6.2088,-0.3638,-0.2163,-1.4013,0.0213,0.882,-0.0128,-12.25,-7,-39.25,257.88,-3.62,-50.63,164660,2015-10-08 15:51:00:961,0
6.4931,-0.249,4.7884,7.1041,0.4723,6.7438,-0.6111,-0.7213,-1.9554,-0.0362,0.2109,0.0639,-7,-8.5,-42.25,255.99,-3.36,-48.89,164760,2015-10-08 15:51:01:061,0
5.612,-0.747,5.0374,7.1087,-0.0609,6.7552,-1.4967,-0.6861,-1.7178,-0.5667,-0.6477,0.5582,-4.75,-8.75,-43,255.28,-2.11,-46.55,164860,2015-10-08 15:51:01:161,0
6.1675,-1.4557,6.7804,7.2211,-1.0234,6.5558,-1.0537,-0.4323,0.2246,-0.1896,0.0703,0.588,-4.25,-7.5,-43,252.09,2.56,-47.73,164960,2015-10-08 15:51:01:261,0
6.2249,-1.6855,7.7572,6.8251,-1.867,6.7899,-0.6002,0.1815,0.9674,-0.1236,-0.2301,0.6115,-5.25,-3.25,-42.75,250.21,7.48,-47.58,165060,2015-10-08 15:51:01:361,0
7.9871,-1.0918,6.1483,7.034,-1.9997,6.5341,0.9531,0.908,-0.3858,0.2493,-0.9055,0.1108,-5.25,-1.25,-44,251.58,11.66,-45.85,165160,2015-10-08 15:51:01:461,0
8.0637,-1.7621,8.0637,7.5411,-2.0695,5.9178,0.5226,0.3073,2.1459,0.1747,-0.3622,-0.13,-7,0.25,-44.5,257.18,12.18,-51.88,165260,2015-10-08 15:51:01:561,0
6.2824,-1.3791,8.3127,7.237,-1.9581,6.3216,-0.9546,0.5791,1.9911,0.8799,-0.0469,0.5326,-10.25,1.25,-43.5,256.55,11.52,-48.86,165360,2015-10-08 15:51:01:661,0
7.7189,-0.7661,5.4013,7.3398,-1.3752,6.3566,-0.0614,0.8006,-0.7254,0.4048,-0.0767,0.3537,-11.5,1.25,-44.5,258.73,9.47,-48.75,165460,2015-10-08 15:51:01:761,0
7.9871,-1.2833,5.4588,7.4084,-1.449,6.2599,0.368,0.1657,-0.782,-0.049,-0.2983,0.4474,-10.5,-1,-45,258.77,8.03,-49.15,165560,2015-10-08 15:51:01:861,0
9.0788,-1.7813,7.6423,7.7031,-1.9039,5.7627,1.3758,0.1226,1.8796,-0.2791,-0.0362,0.0511,-11.5,-5,-46.5,248.42,11.19,-53.2,165660,2015-10-08 15:51:01:961,0
8.5617,-2.241,4.9799,7.9173,-2.0405,5.415,0.6443,-0.2005,-0.4351,0.1491,-0.6221,0.0788,-10.75,-5.5,-46.25,249.01,12.01,-55.63,165760,2015-10-08 15:51:02:061,0
8.983,-2.0303,3.0071,8.4679,-1.9893,4.5285,0.5151,-0.041,-1.5214,0.2791,-0.8288,0.0064,-10.75,-4.25,-44,252.58,11.72,-60.31,165860,2015-10-08 15:51:02:161,0
8.4851,-1.8579,4.5586,8.6743,-2.0311,4.099,0.3279,0.0775,-0.2683,-0.1854,0.115,0.0128,-14.75,-2.5,-41.5,254.09,11.7,-61.86,165960,2015-10-08 15:51:02:261,0
7.6614,-1.8771,5.1523,8.5272,-2.1813,4.3243,-0.8823,0.2853,0.8513,0.294,0.0383,0.3068,-16.75,-0.5,-40.25,255.52,12.69,-63.42,166060,2015-10-08 15:51:02:361,0
8.9447,-2.2218,4.5203,8.4739,-2.2658,4.3851,0.4816,0.0592,0.1222,-0.0874,0.1491,0.0852,-17.75,1.25,-39,255,12.98,-62.98,166160,2015-10-08 15:51:02:461,0
8.3893,-2.4325,4.4436,8.4701,-2.2941,4.3777,-0.0835,-0.1355,0.0727,0.032,-0.1832,-0.0618,-17.75,1.25,-39.75,255.48,13.53,-62.67,166260,2015-10-08 15:51:02:561,0
8.6383,-2.4517,4.3096,8.4936,-2.3722,4.2897,0.1109,-0.0976,0.0772,0.1278,0.13,0.0064,-16.25,2,-40,258.67,13.9,-63.69,166360,2015-10-08 15:51:02:661,0
8.5425,-2.0686,4.3479,8.4825,-2.4259,4.2817,0.06,0.3573,0.0662,-0.2407,0.1832,-0.017,-17.25,0,-40.5,253.83,14.22,-63.3,166460,2015-10-08 15:51:02:761,0
9.1937,-3.3519,2.0111,8.4881,-2.4299,4.2684,-1.8992,0.8976,-2.4296,-0.2514,-0.4687,0.2194,-17.25,0,-39.75,253.7,14.35,-63.3,166560,2015-10-08 15:51:02:861,0
8.6191,-1.9728,6.5505,8.5626,-2.4995,4.075,-0.1158,0.7182,0.8092,-0.1001,0.2045,-0.0362,-17.75,1.75,-39.75,257.08,14.86,-65.07,166660,2015-10-08 15:51:02:961,0
8.2169,-2.1835,2.0877,8.661,-2.4824,3.8724,-0.4065,0.2808,-1.879,-0.6264,-0.2642,-0.2578,-18.75,4,-38.75,260.72,14.66,-65.91,166760,2015-10-08 15:51:03:061,0
8.8873,-2.0303,4.0606,8.6846,-2.5145,3.7981,0.1962,0.474,0.2706,0.1491,-0.0852,0.0682,-19.25,4,-38.75,260.51,14.99,-66.29,166860,2015-10-08 15:51:03:161,0
8.4851,-2.3559,3.5626,8.7464,-2.4258,3.713,-0.3015,0.2158,0.0597,-0.1342,0.1193,-0.1001,-19.25,5.25,-38.75,263.33,14.41,-66.83,166960,2015-10-08 15:51:03:261,0
8.5425,-2.0494,4.2138,8.7969,-2.4136,3.6,-0.2544,0.3641,0.6138,-0.1065,0.0852,-0.0405,-19.5,4.5,-38.75,263.84,14.25,-67.74,167060,2015-10-08 15:51:03:361,0
8.8873,-2.1069,4.9033,8.7904,-2.4931,3.5613,0.116,0.2521,1.1313,-0.066,-0.147,0.0447,-21.5,4.5,-38,262.21,14.73,-67.95,167160,2015-10-08 15:51:03:461,0
8.983,-2.4325,3.0263,8.8243,-2.4933,3.4763,0.197,0.0799,0.0862,-0.0639,0.2109,0.1321,-22.25,4,-38.25,259.87,14.61,-68.18,167260,2015-10-08 15:51:03:561,0
8.6191,-2.3367,3.5626,8.8208,-2.5148,3.4697,0.2036,0.1596,0.4493,0.2301,-0.1406,0.1513,-23,4.75,-38.25,261.21,14.76,-68.52,167360,2015-10-08 15:51:03:661,0
8.734,-2.4134,3.0837,8.8737,-2.4291,3.3953,-0.2165,0.0798,-0.4018,0.1619,-0.1811,0.0511,-24.5,4.25,-37.75,258.99,14.54,-68.76,167460,2015-10-08 15:51:03:761,0
9.2703,-1.8579,3.5817,8.899,-2.3854,3.3597,0.333,0.5467,0.2795,-0.049,-0.0277,-0.017,-25.5,3.5,-37.5,258.77,14.34,-69.06,167560,2015-10-08 15:51:03:861,0
9.2895,-2.4517,2.7964,8.9628,-2.3944,3.1789,0.365,-0.0765,-0.4399,0.1513,-0.3302,-0.0298,-25.5,3,-36.5,258.41,14.08,-69.32,167660,2015-10-08 15:51:03:961,0
8.849,-2.624,2.5283,9.0559,-2.3467,2.9417,-0.1304,-0.2199,-0.5475,0.0447,-0.2258,0.0043,-27.25,3,-35.75,256.94,13.88,-71.65,167760,2015-10-08 15:51:04:061,0
9.0597,-2.4134,2.8539,9.1068,-2.3686,2.7617,-0.0471,-0.0448,0.0922,0.0362,-0.1491,-0.0405,-28.75,2,-34.75,253.78,13.99,-72.9,167860,2015-10-08 15:51:04:161,0
9.5385,-2.6432,2.1835,9.1637,-2.3967,2.5402,0.3748,-0.2465,-0.3567,-0.1939,-0.2663,0.0192,-29.5,1,-34.25,251.75,14.09,-73.87,167960,2015-10-08 15:51:04:261,0
10.5536,-2.1835,3.8882,9.2003,-2.433,2.3677,1.3534,0.2495,1.5204,-0.1023,0.0767,-0.1321,-30,0.5,-33.5,252.1,14.15,-74.51,168060,2015-10-08 15:51:04:361,0
9.596,-1.1301,5.0566,9.1668,-2.2342,2.6738,0.4292,1.1042,2.3828,0.1364,0.3025,-0.2067,-30,1.5,-31.75,253.23,13.65,-74.57,168160,2015-10-08 15:51:04:461,0
8.0062,-0.5171,4.865,9.0855,-1.8157,3.2136,-1.0793,1.2986,1.6514,0.2919,0.4155,-0.4538,-29.25,2.25,-33,253.8,12.52,-72.82,168260,2015-10-08 15:51:04:561,0
7.5082,-0.5746,3.735,8.9994,-1.4002,3.6361,-1.4912,0.8256,0.0989,0.1641,0.5198,-0.3686,-28.5,1.75,-33.75,259.39,9.03,-68.85,168360,2015-10-08 15:51:04:661,0
7.7381,-0.6129,4.2138,8.8329,-0.8846,4.1675,-1.3354,0.4269,0.7165,0.4027,0.3217,-0.245,-25.25,0,-34.5,259.36,5.97,-65.32,168460,2015-10-08 15:51:04:761,0
8.3701,-0.6512,3.8307,8.7636,-0.5319,4.3688,-0.3935,-0.1194,-0.5381,0.5028,0.1342,-0.1726,-23.25,-2,-36.25,258.71,3.81,-63.81,168560,2015-10-08 15:51:04:861,0
8.5234,-0.8236,3.486,8.7595,-0.2045,4.4045,-0.2362,-0.6191,-0.9185,0.4474,0.1449,-0.0213,-22.5,-3.75,-37,257.82,1.67,-63.67,168660,2015-10-08 15:51:04:961,0
8.5042,-1.2258,1.1875,8.7608,-0.0113,4.4066,-0.3141,-0.8698,-2.7211,0.4176,-0.0746,0.0746,-21.25,-7.75,-37,254.14,0.85,-63.06,168760,2015-10-08 15:51:05:061,0
9.0597,-1.5706,1.2067,9.0576,-0.4122,3.7364,0.1362,-1.1584,-2.5106,-0.3835,-0.3878,0.3899,-20,-10.5,-36.5,246.69,1.38,-66.5,168860,2015-10-08 15:51:05:161,0
10.3046,-1.5514,3.1029,9.1726,-0.9786,3.3282,1.145,-0.627,-0.2759,-0.1108,-0.4069,0.4261,-21.25,-11,-35,244.3,2.41,-67.58,168960,2015-10-08 15:51:05:261,0
10.2089,-1.9154,3.1029,9.2041,-1.3983,3.0822,1.0032,-0.4845,0.0406,-0.2386,-0.13,0.2173,-22,-7.5,-34.75,246.9,7.48,-71.24,169060,2015-10-08 15:51:05:361,0
9.481,-2.3176,2.3559,9.2136,-1.6532,2.9236,0.3711,-0.6219,-0.3923,-0.1044,-0.2748,0.196,-23.5,-5,-34,246.54,8.77,-71.73,169160,2015-10-08 15:51:05:461,0
10.0173,-1.8196,2.8156,9.2682,-1.7748,2.6685,1.1366,-0.2687,-0.0366,0.1896,-0.049,0.0341,-24.25,-4.75,-32.5,246.08,10.43,-73.94,169260,2015-10-08 15:51:05:561,0
9.2129,-1.8196,2.8347,9.2763,-1.7275,2.6713,0.4345,-0.0538,0.0868,-0.0618,0.2003,-0.1257,-25.25,-4.5,-32.25,247.55,10.4,-74,169360,2015-10-08 15:51:05:661,0
9.6534,-1.6664,2.1644,9.2723,-1.618,2.7526,0.4386,0.0665,-0.4541,-0.147,0.0383,-0.1087,-26.5,-6.25,-31.75,247.26,9.92,-73.62,169460,2015-10-08 15:51:05:761,0
9.2129,-1.494,2.5283,9.3597,-1.4056,2.5673,-0.051,-0.2224,-0.0965,-0.7649,-0.147,-0.2898,-26.75,-5.25,-31.75,242.15,9.5,-73.47,169560,2015-10-08 15:51:05:861,0
8.8107,-1.2067,3.371,9.3538,-1.3341,2.6263,-0.6197,0.2423,0.7256,-0.2088,0.1427,-0.1406,-26.25,-5.75,-32.25,246.12,7.82,-74.32,169660,2015-10-08 15:51:05:961,0
9.0214,-0.8619,2.988,9.2768,-1.362,2.8735,-0.2554,0.5001,0.1145,-0.0383,0.326,0.0682,-25.75,-5.25,-33,246.32,7.96,-73.67,169760,2015-10-08 15:51:06:061,0
8.9639,-0.9577,3.1987,9.1288,-1.393,3.3007,-0.2032,0.4545,-0.1021,0.0788,0.3324,0.1001,-25.5,-4.25,-33.75,244.69,8.21,-71.67,169860,2015-10-08 15:51:06:161,0
8.9447,-0.9194,3.122,9.0134,-1.3607,3.6163,-0.169,0.4398,-0.5694,0.0746,0.3878,-0.032,-25,-5.25,-34,246.22,8.08,-68.71,169960,2015-10-08 15:51:06:261,0
8.6574,-0.9768,4.0223,8.8669,-1.3308,3.9722,-0.3175,0.3283,-0.0086,0.0533,0.3302,-0.066,-22.75,-5.75,-36,245.71,7.84,-66.54,170060,2015-10-08 15:51:06:361,0
8.6191,-0.9768,4.5586,8.7363,-1.326,4.2532,-0.0492,0.3547,0.3622,-0.1598,0.2748,-0.0383,-20,-5.5,-36.75,249.02,7.71,-64.53,170160,2015-10-08 15:51:06:461,0
8.9256,-1.0534,4.367,8.6664,-1.2587,4.4136,0.3626,0.2144,0.0505,0.0788,0.2237,-0.0618,-18.25,-4.75,-38.75,250.74,7.37,-63.01,170260,2015-10-08 15:51:06:561,0
8.2935,-1.2258,4.3479,8.5871,-1.1817,4.5864,-0.299,-0.0306,-0.2249,-0.1662,0.1854,-0.1001,-17.75,-5.5,-38.25,250.17,7.02,-62.12,170361,2015-10-08 15:51:06:662,0
7.7955,-1.2067,4.7309,8.5435,-1.2398,4.6521,-0.756,0.0105,0.0875,-0.2621,0.1236,0.1108,-18,-6,-38.75,247.95,7,-61.64,170460,2015-10-08 15:51:06:761,0
8.2552,-0.747,5.1906,8.5084,-1.3562,4.6837,-0.3167,0.5964,0.4949,-0.0234,-0.0043,0.0703,-17.75,-4.75,-39.75,249.66,7.52,-61.3,170560,2015-10-08 15:51:06:861,0
8.5042,-0.747,5.3247,8.4792,-1.3632,4.7345,0.0994,0.623,0.5771,0.1001,-0.0383,0.0895,-18,-5.25,-39.75,249.31,8.05,-60.86,170660,2015-10-08 15:51:06:961,0
7.9679,-1.1684,5.1523,8.4188,-1.3495,4.8449,-0.4879,0.224,0.2386,0.0128,0.0746,0.0383,-17.5,-3.5,-40.5,253.78,7.83,-60.42,170760,2015-10-08 15:51:07:061,0
8.4276,-1.3408,5.1715,8.384,-1.361,4.9017,0.1502,0.1105,0.1101,-0.0064,0.1577,-0.0234,-16.25,-3.75,-38.75,252.92,8.01,-59.9,170860,2015-10-08 15:51:07:161,0
8.102,-1.494,4.9991,8.3437,-1.3945,4.9608,-0.1528,-0.0853,0.0081,0.0383,0.0277,0.0852,-16.25,-3,-38.25,252.57,8.18,-59.27,170960,2015-10-08 15:51:07:261,0
8.8873,-1.3791,5.1523,8.2884,-1.5282,5.0137,0.5987,0.1436,0.1373,-0.0149,0.0192,0.0831,-16.75,-2.75,-38.75,251.32,8.87,-58.88,171060,2015-10-08 15:51:07:361,0
