ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
7.1826,-3.7541,3.3136,8.3761,-5.0926,-0.2776,-2.4001,1.9323,4.1084,0.8075,0.0469,-0.1491,-12.75,25.5,-10.25,326.32,31.29,-91.9,103421,2015-10-08 15:06:51:927
7.7955,-5.7652,2.4134,8.3735,-4.923,1.3487,-0.578,-0.5741,0.7198,1.9558,0.4964,0.115,-11.25,22.0,-15.0,312.9,30.1,-83.59,103521,2015-10-08 15:06:52:027
8.0828,-4.8459,3.6009,8.1649,-4.9142,2.3142,0.0329,0.0875,1.1143,0.4581,0.6242,0.0128,-11.0,18.75,-22.25,294.12,30.07,-74.18,103621,2015-10-08 15:06:52:127
8.1403,-5.0757,2.6049,7.9371,-5.0716,2.73,-0.0649,0.3406,-0.0868,-0.5987,0.5965,0.3111,-7.75,17.0,-27.25,285.88,30.26,-71.65,103721,2015-10-08 15:06:52:227
8.4467,-5.3822,2.0877,7.6925,-5.4128,2.7745,0.7543,0.0307,-0.6868,-0.7776,0.767,0.3025,-5.75,17.75,-28.25,286.04,32.73,-70.39,103821,2015-10-08 15:06:52:327
10.5345,-3.6966,3.2944,7.6529,-5.5427,2.6234,2.8816,1.8461,0.671,-1.6448,0.2194,-0.6328,-4.0,19.0,-27.5,287.45,34.13,-70.1,103921,2015-10-08 15:06:52:427
7.2018,-4.7692,1.743,8.0616,-5.464,1.1515,0.6794,1.0005,1.2347,-2.007,-0.8203,-0.0916,-4.25,20.0,-25.75,294.51,33.06,-74.98,104021,2015-10-08 15:06:52:527
8.6766,-7.9104,-0.9577,7.7707,-5.9768,-0.255,0.8718,-1.6937,-1.0094,-0.4005,-0.6264,-0.5731,-10.25,26.5,-15.75,313.77,37.55,-91.88,104121,2015-10-08 15:06:52:627
6.1675,-4.0414,1.1492,8.3935,-4.9944,-0.8807,-2.0203,0.6973,1.8658,-0.4346,-0.1768,-1.306,-6.75,28.0,-10.75,330.29,32.69,-95.57,104221,2015-10-08 15:06:52:727
8.4467,-4.4053,-0.7278,8.6424,-4.54,-0.9312,-0.1957,0.1347,0.2034,0.6072,-0.2386,-0.3238,-9.5,28.5,-6.75,339.94,28.12,-96.18,104321,2015-10-08 15:06:52:827
8.6766,-4.2138,-0.4597,8.6604,-4.5303,-0.8031,0.0162,0.3165,0.3434,1.2634,-0.5135,-0.0618,-12.75,26.25,-6.25,337.52,27.51,-95.3,104421,2015-10-08 15:06:52:927
8.2935,-3.6583,-1.245,8.7327,-4.4402,-0.4414,-0.4392,0.7818,-0.8036,1.7939,-0.1321,-0.2024,-14.25,25.25,-7.5,333.61,27.17,-94.12,104521,2015-10-08 15:06:53:027
16.2997,-7.6423,0.8236,8.8794,-4.1611,-0.1072,8.1383,-2.8725,-0.4477,2.4203,-0.0554,-0.7159,-16.0,21.75,-14.5,312.94,25.11,-90.69,104621,2015-10-08 15:06:53:127
5.9759,-3.7158,2.49,8.7793,-4.3404,0.5055,-3.2104,0.7332,2.7013,0.1854,-0.588,0.3324,-16.0,15.75,-19.75,289.56,26.27,-86.7,104721,2015-10-08 15:06:53:227
7.1826,-3.8499,3.1987,8.7097,-4.4106,0.9267,-1.0376,-0.2206,1.1364,1.9516,-0.1577,0.0618,-16.0,14.0,-23.25,281.36,26.73,-83.93,104821,2015-10-08 15:06:53:327
7.604,-5.2864,3.9456,8.4688,-4.5725,1.882,-0.884,-0.6564,2.1403,0.8416,0.1726,0.5177,-16.0,11.5,-26.5,271.84,27.79,-77.47,104921,2015-10-08 15:06:53:427
7.6231,-5.4396,3.0454,8.2768,-4.6596,2.44,-0.6179,-0.7828,0.4108,-0.1449,0.7031,-0.2258,-14.75,7.75,-30.75,264.27,28.55,-75.76,105021,2015-10-08 15:06:53:527
7.853,-5.2289,2.5857,8.0775,-4.8232,2.768,-0.211,-0.4358,-0.0852,-0.5241,0.5902,0.147,-13.0,6.25,-32.0,257.19,29.46,-71.08,105121,2015-10-08 15:06:53:627
7.9679,-5.0566,2.6624,7.8159,-5.1005,3.0111,0.152,0.044,-0.3488,-1.0035,0.9502,-0.0533,-10.5,6.0,-34.0,257.79,31.34,-68.93,105221,2015-10-08 15:06:53:727
10.4196,-4.8076,1.6472,7.6721,-5.4341,2.7893,1.7,1.3636,-0.1181,-1.9281,0.8245,-0.3643,-7.5,8.75,-34.0,264.71,33.37,-69.23,105321,2015-10-08 15:06:53:827
9.347,-4.0606,4.0223,7.8963,-5.4305,2.0804,2.4734,2.0278,1.8977,-2.2136,0.4985,-0.3579,-4.75,13.25,-32.0,270.31,33.76,-71.49,105421,2015-10-08 15:06:53:927
6.7421,-7.2209,0.7278,7.7965,-5.8965,0.7846,-1.0545,-1.3244,-0.0568,-1.1398,-0.6434,0.3515,-7.5,20.75,-25.25,294.64,36.96,-84.25,105521,2015-10-08 15:06:54:027
9.1746,-5.7461,-0.1149,8.2592,-5.2808,-0.2643,0.9154,-0.4653,0.1494,-1.86,0.0895,-1.0631,-7.5,26.25,-19.25,313.87,32.58,-91.83,105621,2015-10-08 15:06:54:127
5.0566,-4.5969,-0.1915,8.4888,-4.8028,-1.0222,-3.2842,0.0323,0.6521,-0.963,-0.0639,-0.2258,-11.0,26.0,-13.25,317.9,30.09,-95.3,105722,2015-10-08 15:06:54:228
8.7915,-4.0989,-1.2833,8.4991,-4.7585,-1.1363,0.2924,0.6597,-0.147,0.2003,-0.0277,0.0426,-12.75,26.0,-7.75,326.72,29.15,-97.81,105821,2015-10-08 15:06:54:327
7.7955,-2.8156,-1.494,8.5123,-4.7758,-0.9498,-0.7328,1.9378,-0.521,0.5518,0.1917,0.0788,-13.75,25.75,-6.75,332.45,29.14,-96.37,105921,2015-10-08 15:06:54:427
9.4236,-3.5434,-3.6966,8.5485,-4.7798,-0.4974,1.6221,1.1789,-3.1801,1.1505,-0.4687,-0.1811,-14.25,26.75,-7.5,335.3,29.17,-93.33,106021,2015-10-08 15:06:54:527
11.5688,-7.3167,-1.9537,8.3605,-5.1252,-0.0655,1.2058,-4.7775,0.8673,2.4416,-0.6008,0.4197,-14.5,27.25,-11.75,322.79,30.72,-91.21,106121,2015-10-08 15:06:54:627
4.3479,-4.1563,3.4093,8.3167,-5.195,0.118,-3.9881,1.0079,3.2984,0.3302,-0.3728,0.1832,-15.0,24.5,-17.75,314.97,31.35,-89.4,106221,2015-10-08 15:06:54:727
8.0062,-5.4205,2.0111,8.2968,-5.1229,1.0439,-0.2906,-0.2976,0.9672,1.3231,0.4985,-0.0107,-14.75,24.75,-20.25,304.26,31.49,-82.83,106321,2015-10-08 15:06:54:827
7.7189,-5.4396,2.6815,8.0876,-5.2744,1.7155,-0.3686,-0.1653,0.966,0.3047,0.3174,0.049,-14.25,23.0,-23.0,304.26,31.49,-82.83,106421,2015-10-08 15:06:54:927
7.7764,-6.2441,2.5283,7.997,-5.2113,2.2495,-0.2207,-1.0328,0.2788,-0.3941,0.735,-0.1406,-12.0,16.25,-28.75,277.49,32.1,-74.29,106521,2015-10-08 15:06:55:027
7.7381,-5.2481,2.988,7.8236,-5.3906,2.4298,-0.0855,0.1425,0.5582,-0.9481,0.7457,0.0149,-9.75,17.0,-29.25,279.69,33.35,-72.75,106621,2015-10-08 15:06:55:127
8.1211,-4.7884,2.49,7.5606,-5.6977,2.5582,0.5605,0.9093,-0.0682,-1.1611,0.865,-0.0149,-9.0,18.5,-29.0,282.35,34.99,-71.5,106722,2015-10-08 15:06:55:228
10.5153,-4.3479,1.5131,7.5409,-5.7549,2.4872,1.7103,1.7518,-0.5527,-1.6341,0.7073,-0.3984,-8.5,19.75,-29.0,282.35,34.99,-71.5,106822,2015-10-08 15:06:55:328
8.4276,-4.9416,3.1795,7.8299,-5.7193,1.4672,-0.9095,0.6322,-0.4116,-1.1249,-0.539,0.4389,-6.75,24.5,-22.75,302.96,35.68,-79.39,106922,2015-10-08 15:06:55:428
7.106,-6.9911,0.249,7.5593,-6.24,0.3002,0.7453,-0.5693,-0.3465,-0.588,-0.3814,-0.6924,-10.25,29.5,-15.5,309.57,37.24,-82.61,107022,2015-10-08 15:06:55:528
8.9447,-5.0182,-0.996,8.0844,-5.5334,-0.4407,0.8603,0.5151,-0.5553,-0.9438,-0.4815,-1.0099,-8.5,29.75,-12.75,325.76,36.95,-90.98,107122,2015-10-08 15:06:55:628
6.6463,-5.2098,-0.6129,8.3727,-4.9457,-1.2685,-1.7264,-0.2641,0.6556,0.0149,-0.5305,-0.4538,-12.25,29.5,-5.5,341.63,30.29,-98.61,107221,2015-10-08 15:06:55:727
8.7149,-5.5929,-0.9194,8.4115,-4.8753,-1.2841,0.3034,-0.7175,0.3647,0.7393,-0.1726,-0.3622,-15.25,28.5,-1.5,349.68,29.81,-98.68,107321,2015-10-08 15:06:55:827
7.0102,-4.0414,-1.245,8.4232,-4.9501,-0.8468,-1.5414,0.752,-0.4113,1.1377,0.0085,0.0213,-17.25,28.75,-2.5,346.72,29.64,-97.72,107421,2015-10-08 15:06:55:927
8.734,-4.4819,-1.1875,8.3743,-5.0842,-0.438,0.936,0.1881,-0.9966,1.3934,-0.2727,0.0213,-17.25,28.5,-5.75,341.23,30.72,-94.54,107521,2015-10-08 15:06:56:027
11.8944,-7.0868,-3.7541,8.4105,-5.0306,-0.3551,3.402,-2.5746,-1.6962,0.5944,-0.032,-0.2535,-17.5,27.75,-7.75,330.84,31.19,-91.79,107621,2015-10-08 15:06:56:127
4.7693,-3.4285,1.8196,8.4107,-5.0427,-0.0435,-3.6414,1.6142,1.8631,0.3835,-0.294,0.1704,-17.5,27.25,-11.0,322.49,30.95,-90.3,107721,2015-10-08 15:06:56:227
9.596,-5.6886,2.5283,8.3439,-5.1021,0.7201,1.252,-0.5866,1.8082,1.6916,-0.017,0.1427,-18.25,25.75,-12.0,317.11,31.34,-89.68,107821,2015-10-08 15:06:56:327
6.7804,-5.6695,2.6815,8.1558,-5.2581,1.4164,-1.3754,-0.4114,1.2651,0.6796,0.2983,0.3537,-18.5,25.25,-15.25,311.13,32.42,-80.15,107921,2015-10-08 15:06:56:427
8.2744,-5.7844,2.7581,8.0069,-5.2967,2.0013,0.2675,-0.4877,0.7568,-0.6264,1.0099,-0.3643,-17.75,24.5,-17.25,306.58,32.97,-77.4,108021,2015-10-08 15:06:56:527
8.1594,-5.3439,2.0303,7.9366,-5.3127,2.2264,0.1971,0.0811,-0.0669,-0.8373,0.6392,-0.0192,-15.0,22.75,-21.75,296.04,32.64,-74.65,108121,2015-10-08 15:06:56:627
7.6614,-5.6695,1.9728,7.7792,-5.4831,2.3644,-0.1268,-0.0665,-0.088,-0.7073,0.7286,0.0107,-13.5,24.0,-21.0,301.28,33.16,-73.97,108221,2015-10-08 15:06:56:727
8.7532,-4.3479,1.9537,7.6253,-5.6934,2.3688,1.8266,1.1292,0.1594,-1.3103,0.7393,-0.277,-11.25,23.75,-20.0,302.67,35.17,-72.48,108321,2015-10-08 15:06:56:827
8.1786,-5.2481,3.5817,7.8502,-5.5762,1.8574,0.3185,0.355,1.8512,-0.9566,-0.2088,0.1768,-9.5,23.5,-19.0,306.58,34.91,-74.91,108421,2015-10-08 15:06:56:927
6.0525,-6.4165,-0.498,7.7203,-5.9645,0.9958,-1.7617,-0.4206,-1.6024,-0.5603,-1.093,0.3963,-10.25,26.75,-14.25,320.06,36.42,-80.34,108521,2015-10-08 15:06:57:027
10.1323,-7.2401,-0.7278,7.9653,-5.7186,0.147,1.9621,-1.6353,-0.8951,-1.4338,0.3025,-0.8693,-11.0,28.5,-12.5,325.82,37.46,-82.65,108621,2015-10-08 15:06:57:127
6.2632,-5.0757,0.6129,8.394,-5.0104,-0.7793,-1.6047,-0.2158,1.6438,-0.8884,-0.4282,-0.4133,-10.75,31.0,-5.25,344.66,31.97,-93.5,108721,2015-10-08 15:06:57:227
8.3893,-5.1906,-0.7853,8.4191,-4.8882,-1.1809,-0.0298,-0.3024,0.3956,-0.0107,-0.0533,-0.0703,-14.0,30.75,1.5,0.09,29.82,-98.01,108821,2015-10-08 15:06:57:327
7.3933,-3.4477,-1.245,8.4563,-4.8648,-0.9976,-1.063,1.4171,-0.2474,0.2919,0.1321,-0.0959,-15.0,29.25,4.75,9.74,29.88,-97.54,108921,2015-10-08 15:06:57:427
9.7109,-3.8116,-1.3216,8.5126,-4.8428,-0.504,1.1983,1.0312,-0.8176,1.0418,-0.0575,0.0021,-14.75,28.0,5.0,12.56,29.61,-94.78,109021,2015-10-08 15:06:57:527
9.3087,-3.5626,-3.4477,8.6012,-4.6909,-0.4298,0.7074,1.1284,-3.0178,0.4389,-0.3622,-0.1854,-15.5,28.5,2.5,11.04,29.23,-92.57,109122,2015-10-08 15:06:57:628
5.7652,-3.62,2.0877,8.6005,-4.7102,0.1244,2.1795,0.3919,-1.5013,1.4211,0.1427,-0.2344,-16.5,26.75,0.0,0.2,27.76,-93.58,109222,2015-10-08 15:06:57:728
7.9487,-4.9033,2.7773,8.4635,-4.934,0.4416,-2.1655,-0.2076,3.2178,1.7364,-0.3622,0.2045,-15.0,24.75,-3.5,349.69,29.76,-88.43,109321,2015-10-08 15:06:57:827
7.9871,-5.9759,2.3942,8.3986,-4.9056,1.2523,-0.4116,-1.0703,1.1419,0.4112,0.0682,0.4346,-14.5,24.75,-7.5,340.54,29.51,-82.5,109421,2015-10-08 15:06:57:927
7.8147,-5.9759,2.3942,8.1925,-5.114,1.7031,-0.3778,-0.8619,0.6911,-0.8884,0.9907,-0.2301,-13.5,23.0,-11.75,321.7,31.39,-79.08,109521,2015-10-08 15:06:58:027
8.3701,-5.7461,2.375,8.0753,-5.1902,2.0055,0.2948,-0.5559,0.3696,-1.0099,0.686,-0.115,-12.25,23.5,-12.75,322.2,31.39,-77.11,109621,2015-10-08 15:06:58:127
7.8338,-4.9608,2.7964,7.9919,-5.2981,2.0567,-0.1581,0.3373,0.7397,-1.3294,0.8884,-0.0788,-11.5,25.0,-13.0,324.21,32.36,-75.67,109722,2015-10-08 15:06:58:228
8.1977,-4.5777,1.9728,7.8547,-5.5039,2.0448,0.343,0.9261,-0.072,-1.5404,1.0653,-0.0916,-9.75,24.25,-10.25,331.2,34.14,-75.41,109821,2015-10-08 15:06:58:327
9.1554,-3.2561,1.5323,7.862,-5.569,1.8293,1.2935,2.3129,-0.297,-1.5809,0.718,-0.2834,-9.75,26.25,-7.75,336.98,34.43,-75.6,109921,2015-10-08 15:06:58:427
9.9216,-3.5434,3.7924,8.0277,-5.4628,1.3723,1.8938,1.9194,2.4201,-1.4892,0.1001,0.0852,-10.25,26.5,-3.5,346.73,34.26,-77.59,110021,2015-10-08 15:06:58:527
6.9145,-5.861,-0.8619,7.799,-5.9034,0.7037,-1.285,-0.15,-0.7166,0.3153,-0.9758,0.6541,-12.5,28.75,1.0,8.14,35.98,-83.43,110121,2015-10-08 15:06:58:627
10.4962,-7.0294,-0.7661,7.9718,-5.7112,-0.0464,2.2687,-1.5158,-1.3199,-1.208,0.1875,-0.8245,-10.75,30.0,3.75,13.77,36.89,-88.54,110221,2015-10-08 15:06:58:727
5.9759,-4.9225,0.0766,8.3759,-4.9791,-1.1057,-2.4269,-0.1361,0.9882,-0.9481,-0.6882,-0.5646,-7.75,30.5,6.75,15.89,31.66,-95.34,110322,2015-10-08 15:06:58:828
7.9679,-5.5162,-0.8428,8.389,-4.8456,-1.5214,-0.1692,-0.6818,0.5158,0.2237,-0.0916,-0.1023,-10.5,28.25,12.75,30.98,29.61,-100.28,110422,2015-10-08 15:06:58:928
7.9871,-4.1946,-1.0726,8.3959,-4.8662,-1.4137,-0.4089,0.6716,0.3411,0.718,-0.2557,-0.1108,-11.25,26.25,15.0,39.1,29.75,-99.56,110521,2015-10-08 15:06:59:027
8.4276,-3.8307,-1.0151,8.4905,-4.7947,-1.0452,-0.1587,0.9832,0.1067,1.2144,-0.0831,-0.1427,-12.5,26.75,14.75,38.34,29.5,-98.26,110621,2015-10-08 15:06:59:127
8.0828,-4.367,-1.1109,8.5188,-4.7977,-0.763,-0.2636,0.2966,-0.6926,1.2528,-0.4559,0.1662,-12.75,27.0,11.75,32.89,29.29,-95.12,110721,2015-10-08 15:06:59:227
11.5113,-6.6463,0.498,8.4789,-4.8891,-0.6125,3.7028,-1.3741,-0.3834,1.2442,0.2344,-0.2258,-12.25,29.25,6.75,17.92,29.9,-94.13,110822,2015-10-08 15:06:59:328
7.1251,-4.4819,0.5171,8.4611,-4.9555,0.1515,-2.6384,0.4544,0.9594,0.2855,-0.3814,0.2429,-12.0,29.5,3.5,11.37,29.94,-89.89,110922,2015-10-08 15:06:59:428
7.5082,-4.616,2.0686,8.3549,-5.1346,0.0388,-0.8467,0.5186,2.0298,0.9886,-0.343,0.0298,-12.25,28.75,-1.75,353.97,31.57,-89.73,111022,2015-10-08 15:06:59:528
7.6806,-6.1292,1.6281,8.4101,-4.9678,0.8722,-0.7295,-1.1613,0.7559,1.191,-0.1342,0.0298,-12.0,29.5,-3.25,354.93,30.44,-84.08,111121,2015-10-08 15:06:59:627
7.7572,-5.1332,1.6281,8.3136,-5.0157,1.3774,-0.0201,0.0741,-0.0558,0.2173,0.0959,-0.1875,-12.0,29.0,-7.25,344.69,30.64,-80.94,111222,2015-10-08 15:06:59:728
8.1977,-5.0374,1.1109,8.4257,-4.8088,1.4327,-0.0173,-0.1711,-0.2835,0.0746,-0.4282,-0.017,-12.0,28.25,-10.25,336.07,29.75,-80.19,111322,2015-10-08 15:06:59:828
8.2744,-4.0606,0.4597,8.4317,-4.9551,0.724,-0.815,1.0684,0.2676,-0.9694,-0.8288,0.1108,-13.25,26.0,-11.75,324.8,30.35,-85.09,111422,2015-10-08 15:06:59:928
10.228,-3.6009,0.1915,8.7176,-4.4863,0.217,1.6153,0.0827,0.4454,-0.5689,-0.0937,-0.5603,-13.25,26.75,-9.25,328.33,29.94,-86.74,111522,2015-10-08 15:07:00:028
8.983,-5.6312,0.4788,8.7431,-4.4389,0.1559,0.0867,-1.1539,0.3037,0.0426,0.4218,0.0831,-16.5,26.25,-5.25,337.55,26.42,-89.43,111622,2015-10-08 15:07:00:128
8.0828,-5.114,0.5938,8.5871,-4.7146,0.4518,-0.5043,-0.3994,0.1419,-0.6392,0.4751,0.3707,-18.5,27.25,-4.75,344.78,27.66,-87.49,111721,2015-10-08 15:07:00:227
9.1554,-3.6392,0.8619,8.4007,-5.039,0.456,0.7548,1.3998,0.4059,-1.1654,0.6221,0.4282,-18.25,27.5,-2.75,352.18,30.92,-86.89,111821,2015-10-08 15:07:00:327
8.9256,-5.861,1.8962,8.2373,-5.3104,0.3417,0.7649,-0.3208,1.0948,-1.1654,0.1321,0.5859,-18.0,28.25,-2.0,355.58,32.04,-87.12,111922,2015-10-08 15:07:00:428
8.0637,-6.7038,-0.4788,7.4692,-6.3471,0.3095,0.5944,-0.7206,-0.9799,-0.2216,0.6669,1.1505,-16.75,32.5,1.75,8.8,37.71,-88.52,112022,2015-10-08 15:07:00:528
8.5042,-5.3247,-0.0766,7.1287,-6.717,0.483,1.816,1.1625,-0.4638,-0.5369,0.2578,0.5752,-15.75,32.75,2.75,15.6,41.92,-86.72,112121,2015-10-08 15:07:00:627
6.2058,-7.0868,-0.5746,6.8051,-7.0603,0.1147,-0.5994,-0.0266,-0.6893,-0.4687,-0.0447,0.2493,-8.5,33.75,4.0,13.03,43.96,-86.29,112221,2015-10-08 15:07:00:727
5.4971,-7.6806,-0.7278,6.8264,-7.0283,-0.4173,-1.2144,-0.7098,-0.3297,-0.5923,-0.1044,-0.2599,-4.25,34.25,5.5,16.18,46.27,-90.36,112321,2015-10-08 15:07:00:827
6.359,-7.2784,-0.9385,6.9393,-6.8793,-0.8315,-0.5803,-0.3991,-0.107,-0.5454,0.1385,-0.3686,-3.5,32.75,8.0,20.61,45.46,-94.69,112421,2015-10-08 15:07:00:927
6.5314,-6.0525,-1.494,7.1902,-6.5802,-1.0826,-0.6588,0.5277,-0.4113,-0.3771,0.1087,-0.3984,-4.0,30.5,11.0,29.15,43.87,-97.73,112521,2015-10-08 15:07:01:027
8.6191,-5.8802,-1.3408,7.608,-6.0983,-1.0485,1.0111,0.2181,-0.2922,0.2237,0.1214,-0.6392,-6.25,29.5,13.25,34.3,40.9,-98.75,112621,2015-10-08 15:07:01:127
8.2169,-4.5011,-1.2258,7.9591,-5.6823,-0.7308,0.1945,1.3143,-0.4486,0.7947,-0.1321,-0.4794,-7.75,27.75,14.5,38.17,38.45,-97.85,112722,2015-10-08 15:07:01:228
8.7532,-4.4628,-1.0726,8.2893,-5.2039,-0.6141,0.4129,0.7286,-0.4415,0.98,-0.6221,-0.3963,-10.25,24.5,12.5,38.97,32.78,-94.37,112821,2015-10-08 15:07:01:327
8.4276,-4.2138,-0.6321,8.4937,-4.8473,-0.7296,-0.0782,0.6111,0.1042,1.2868,-0.8863,-0.2876,-13.25,22.75,9.75,34.44,30.12,-94.69,112921,2015-10-08 15:07:01:427
7.9104,-4.8842,-0.8811,8.4639,-4.9109,-0.6446,-0.583,-0.0308,-0.1906,1.9984,-0.9566,-0.0107,-15.5,21.75,7.0,26.17,29.36,-94.96,113022,2015-10-08 15:07:01:528
9.9982,-9.4044,0.9194,8.3129,-5.1999,0.1635,3.2964,-4.5612,1.4764,2.7036,-0.2407,-0.1662,-16.25,24.25,4.25,13.43,30.5,-93.65,113122,2015-10-08 15:07:01:628
6.2058,-5.1332,3.0071,8.1175,-5.4768,0.5303,-1.9117,0.3436,2.4768,1.0717,-0.5284,0.0469,-17.5,23.75,0.75,15.57,32.02,-88.87,113221,2015-10-08 15:07:01:727
8.5617,-5.5929,1.0726,8.1087,-5.3946,1.1478,0.453,-0.1982,-0.0752,0.9992,-0.2088,0.1001,-16.0,21.25,-5.25,339.44,33.7,-83.39,113321,2015-10-08 15:07:01:827
8.2361,-4.9416,1.743,8.1271,-5.311,1.3834,0.1089,0.3693,0.3596,0.6285,-0.0937,-0.13,-15.25,21.0,-9.75,332.11,33.26,-81.42,113421,2015-10-08 15:07:01:927
8.3893,-5.8035,1.3024,8.1649,-5.2057,1.5509,0.2042,-0.4431,-0.5636,0.4048,-0.1896,0.049,-15.0,21.25,-13.75,316.0,32.46,-79.89,113521,2015-10-08 15:07:02:027
8.2361,-5.4779,1.1875,8.2003,-5.1399,1.5832,0.0062,-0.414,-0.7594,0.1875,0.1087,-0.13,-16.25,19.25,-15.75,296.15,31.89,-79.17,113621,2015-10-08 15:07:02:127
8.1403,-4.9608,1.7621,8.262,-5.0153,1.6603,-0.1442,0.1626,0.2891,-0.2663,0.2045,-0.228,-16.75,18.75,-16.5,295.8,31.21,-78.91,113721,2015-10-08 15:07:02:227
7.9871,-5.4779,1.8771,8.3291,-4.9161,1.6213,-0.4255,-0.5947,0.1921,-0.4495,0.2727,-0.2109,-17.75,17.75,-17.0,290.61,30.32,-78.77,113821,2015-10-08 15:07:02:327
7.9871,-5.6503,1.8579,8.3492,-4.8651,1.6713,-0.3621,-0.8044,0.2249,-0.1662,0.0959,-0.0831,-18.25,18.25,-15.75,293.76,29.65,-78.83,113921,2015-10-08 15:07:02:427
8.102,-5.4779,2.1644,8.3013,-4.9172,1.7552,-0.1418,-0.4075,0.3517,-0.0128,0.0554,0.1534,-18.75,17.0,-15.0,289.71,30.03,-78.34,114021,2015-10-08 15:07:02:527
8.1211,-5.3439,1.8962,8.2098,-5.0076,1.922,-0.1844,-0.4321,-0.0833,0.0234,0.1087,0.098,-18.75,17.75,-15.25,289.37,30.24,-77.7,114122,2015-10-08 15:07:02:628
8.1786,-5.2481,1.8387,8.1348,-5.1043,1.9851,0.0529,-0.1329,-0.1557,-0.1044,0.179,0.0021,-18.25,16.75,-15.5,299.88,30.95,-76.65,114221,2015-10-08 15:07:02:727
8.1977,-5.2289,1.7047,8.1156,-5.1417,1.9675,0.1013,-0.0681,-0.3011,-0.1939,0.1364,-0.0213,-17.5,18.25,-16.75,290.27,31.5,-76.29,114321,2015-10-08 15:07:02:827
8.1786,-5.2481,1.5897,8.0837,-5.2029,1.9376,0.0949,-0.0452,-0.3478,-0.0724,0.0575,-0.0405,-16.75,19.25,-16.25,290.04,31.62,-76.37,114421,2015-10-08 15:07:02:927
8.102,-5.3247,1.6472,8.0935,-5.2048,1.8909,0.0468,-0.139,-0.2053,-0.0852,0.0959,-0.0788,-17.0,18.0,-16.5,291.08,32.11,-76.79,114521,2015-10-08 15:07:03:027
8.1594,-5.2864,1.7813,8.0864,-5.222,1.8739,0.073,-0.0644,-0.0926,-0.0682,0.0085,-0.0107,-17.5,17.5,-16.5,291.07,32.11,-76.87,114622,2015-10-08 15:07:03:128
8.102,-5.3822,1.7813,8.0596,-5.2713,1.851,0.0424,-0.1109,-0.0698,0.1065,0.0895,-0.0064,-17.0,19.5,-17.0,285.49,32.17,-76.95,114722,2015-10-08 15:07:03:228
8.0637,-5.3822,1.7621,8.0698,-5.2668,1.8192,-0.0061,-0.1153,-0.0571,-0.1236,-0.0788,0.0724,-17.25,19.25,-17.5,291.71,32.48,-77.29,114821,2015-10-08 15:07:03:327
8.102,-5.3439,1.6855,8.0578,-5.2973,1.7834,0.0441,-0.0466,-0.0021,-0.0405,-0.0959,0.0213,-16.75,18.0,-17.25,284.93,32.48,-77.3,114921,2015-10-08 15:07:03:427
8.102,-5.363,1.5897,8.042,-5.3358,1.7396,0.06,-0.0272,-0.1499,0.0256,-0.1342,0.0192,-17.5,18.25,-17.25,287.87,32.77,-77.74,115021,2015-10-08 15:07:03:527
8.1403,-5.3439,1.5706,8.0271,-5.3554,1.748,0.1124,0.0289,-0.1218,-0.0149,-0.0575,-0.0277,-17.75,17.25,-17.0,287.5,32.96,-77.79,115122,2015-10-08 15:07:03:628
8.102,-5.3439,1.6089,8.0322,-5.3584,1.7153,0.0698,0.0145,-0.1064,0.0575,-0.0021,-0.0043,-17.5,18.5,-17.0,290.52,33.11,-77.88,115221,2015-10-08 15:07:03:727
8.102,-5.3247,1.5897,8.0279,-5.3685,1.7038,0.1448,0.0177,-0.2229,-0.0192,-0.0234,-0.1129,-17.5,17.5,-17.75,287.02,33.22,-77.86,115322,2015-10-08 15:07:03:828
8.102,-5.3056,1.5897,8.0379,-5.3661,1.6638,0.0678,0.0614,-0.0889,-0.0724,-0.1023,-0.0234,-17.75,17.25,-17.5,287.09,33.19,-78.02,115421,2015-10-08 15:07:03:927
8.1594,-5.4205,1.5706,8.0243,-5.3882,1.658,0.116,-0.0151,-0.0745,0.0895,-0.0874,-0.0043,-17.5,17.5,-18.25,285.61,33.18,-78.33,115521,2015-10-08 15:07:04:027
8.0828,-5.3822,1.6089,8.026,-5.3926,1.6351,0.076,0.0105,0.0122,0.0511,0.0149,-0.066,-17.25,17.75,-18.0,285.26,33.38,-78.42,115621,2015-10-08 15:07:04:127
8.0637,-5.3822,1.6664,8.0272,-5.3935,1.6265,0.051,0.0449,0.0281,-0.0447,-0.0298,-0.0511,-17.5,18.5,-17.25,283.5,33.33,-78.44,115721,2015-10-08 15:07:04:227
8.2361,-5.4396,1.5897,8.0221,-5.3991,1.6328,0.1159,-4.0E-4,-0.0256,0.0916,0.0639,0.0064,-17.0,20.25,-17.5,288.42,33.26,-78.55,115821,2015-10-08 15:07:04:327
