(-0.247, 0.527, 0.867),
(-0.267, 0.496, 0.847),
(-0.269, 0.524, 0.864),
(-0.283, 0.443, 0.857),
(-0.338, 0.438, 0.874),
(-0.337, 0.444, 0.899),
(-0.352, 0.449, 0.908),
(-0.369, 0.474, 0.908),
(-0.376, 0.470, 0.919),
(-0.409, 0.456, 0.918),
(-0.409, 0.508, 0.945),
(-0.406, 0.516, 0.932),
(-0.380, 0.557, 0.933),
(-0.329, 0.628, 0.992),
(-0.417, 0.411, 0.905),
(-0.417, 0.435, 0.905),
(-0.423, 0.435, 0.908),
(-0.406, 0.455, 0.914),
(-0.385, 0.488, 0.911),
(-0.388, 0.526, 0.905),
(-0.400, 0.558, 0.909),
(-0.398, 0.533, 0.900),
(-0.386, 0.530, 0.905),
(-0.373, 0.568, 0.889),
(-0.408, 0.623, 0.938),
(-0.391, 0.551, 0.907),
(-0.340, 0.487, 0.869),
(-0.323, 0.557, 0.918),
(-0.314, 0.592, 0.982),
(-0.201, 0.550, 1.046),
(-0.193, 0.436, 0.962),
(-0.358, 0.473, 0.989),
(-0.401, 0.438, 1.019),
(-0.268, 0.388, 0.996),
(-0.109, 0.350, 1.137),
(0.164, -0.143, 0.872),
(0.298, -0.142, 0.912),
(0.259, -0.115, 0.875),
(0.279, -0.122, 0.739),
(0.434, -0.167, 0.672),
(0.428, -0.144, 0.676),
(0.371, -0.119, 0.756),
(0.215, -0.119, 0.883),
(0.216, -0.113, 0.913),
(0.380, -0.077, 0.906),
(0.411, -0.049, 0.928),
(0.384, -0.063, 0.913),
(0.391, -0.095, 0.858),
(0.367, -0.146, 0.840),
(0.379, -0.187, 0.818),
(0.387, -0.184, 0.853),
(0.441, -0.184, 0.806),
(0.436, -0.262, 0.719),
(0.373, -0.319, 0.685),
(0.282, -0.198, 0.845),
(0.142, -0.149, 0.963),
(0.140, -0.235, 0.951),
(0.172, -0.192, 1.012),
(0.178, -0.068, 1.128),
(0.135, 0.050, 1.202),
(0.082, 0.057, 1.198),
(0.062, 0.161, 1.138),
(0.093, 0.150, 1.077),
(0.024, 0.253, 1.085),
(-0.054, 0.369, 1.084),
(-0.091, 0.349, 1.001),
(-0.105, 0.333, 0.938),
(-0.051, 0.440, 0.922),
(-0.002, 0.507, 0.919),
(-0.051, 0.626, 0.852),
(-0.051, 0.624, 0.855),
(-0.035, 0.607, 0.804),
(-0.015, 0.647, 0.813),
