ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,state
-0.2873,9.9982,0,0.4022,9.795,0.2591,-0.7043,0.2028,-0.2153,-0.2067,-0.2642,-0.0021,0.25,-36.75,17.75,122.58,-87.28,-65.75,86626,2015-10-08 14:02:17:405,1
0.0575,9.5002,0.2298,0.3009,9.8004,0.177,-0.2435,-0.3002,0.0528,0.3004,-0.2791,-0.3068,-0.25,-35.5,17.25,123.94,-87.96,-59.53,86726,2015-10-08 14:02:17:505,1
0.2873,9.2512,-0.1532,0.2218,9.8041,-0.0185,0.1835,-0.5142,-0.1557,-0.1619,-0.0852,-0.049,0.25,-35.75,17.25,90.87,-88.64,-92,86826,2015-10-08 14:02:17:605,1
1.1492,9.232,0.1341,0.1877,9.8046,0.0759,0.9615,-0.5725,0.0582,-0.1108,0.0852,-0.0703,0,-36.25,18.75,99.45,-88.91,-82.58,86926,2015-10-08 14:02:17:705,1
2.3942,9.1554,0.4022,0.2369,9.8027,0.1447,2.1573,-0.6473,0.2575,0.0746,-0.032,-0.2407,0.25,-37.5,18.25,124.16,-88.38,-58.59,87026,2015-10-08 14:02:17:805,1
2.3367,8.5425,0.3256,0.219,9.801,0.2505,2.1177,-1.2585,0.0751,-0.0362,0.2003,-0.196,0.5,-37.25,18.25,144.33,-88.06,-41.16,87126,2015-10-08 14:02:17:905,1
1.1109,8.351,-1.1492,0.2369,9.8035,0.0783,0.874,-1.4525,-1.2275,0.228,-0.0277,-0.0746,1.5,-34.75,17.5,130.23,-88.37,-55.42,87226,2015-10-08 14:02:18:005,1
-0.4788,8.6383,0.8045,0.5186,9.7917,0.1543,-0.94,-0.9619,0.88,-0.2578,-0.8437,0.5092,1.75,-35.25,18,109.95,-87.59,-80.77,87326,2015-10-08 14:02:18:105,1
-1.0343,9.9982,-0.3831,1.0595,9.7482,0.146,-2.4194,0.4224,-0.644,-0.0107,-0.6711,0.7904,2,-35.5,18,117.81,-84.58,-77.74,87426,2015-10-08 14:02:18:205,1
-1.2833,11.2432,-0.1149,1.4441,9.698,0.182,-2.7274,1.5451,-0.297,-0.3111,-0.6924,0.3707,1.25,-36.25,17.75,114.15,-81.95,-83.74,87526,2015-10-08 14:02:18:305,1
-2.2793,10.9559,0.5555,1.4131,9.7024,0.1931,-3.6923,1.2535,0.3623,0.3537,0.0128,0.0916,-0.75,-36.25,17.5,115.81,-81.17,-80.58,87626,2015-10-08 14:02:18:405,1
-1.9728,12.22,0.9385,0.7462,9.7779,-0.0786,-2.719,2.4421,1.0171,0.1704,0.9779,-0.5944,-1.75,-36,18,90.92,-84.1,-94.58,87725,2015-10-08 14:02:18:504,1
-1.3791,11.1857,0.9385,-0.4262,9.7944,-0.2433,-0.9529,1.3913,1.1818,0.6115,1.4253,-1.5659,-1.75,-36,17.75,84.38,-87.48,-97.33,87825,2015-10-08 14:02:18:604,1
-0.8428,9.6343,-0.2873,-1.6619,9.6333,-0.78,0.8192,0.001,0.4927,-0.115,1.3295,-1.2741,-1.5,-35,19,271.59,-79.21,115.14,87925,2015-10-08 14:02:18:704,1
-2.3559,8.8681,-0.4214,-2.6449,9.4056,-0.8425,0.289,-0.5375,0.4212,-0.8778,0.4027,0.326,2.25,-36,20,264.58,-73.41,110.72,88025,2015-10-08 14:02:18:804,1
0.6512,8.849,-0.3831,-2.2068,9.5315,-0.6708,2.858,-0.6826,0.2878,-0.2535,-0.4431,0.017,5.5,-35,19.75,279.79,-76.4,106.91,88125,2015-10-08 14:02:18:904,1
3.9073,6.8187,-0.249,-1.3105,9.7059,-0.4984,5.2178,-2.8872,0.2494,0.5156,-1.3231,0.7968,5,-35.75,19,291.09,-81.78,110.82,88225,2015-10-08 14:02:19:004,1
4.7693,6.6655,0.1532,0.3592,9.787,-0.5063,4.4101,-3.1215,0.6596,-0.2983,-1.11,1.7129,3.5,-36.5,19.25,52.66,-86.37,-144.65,88325,2015-10-08 14:02:19:104,1
4.4436,8.5042,-0.249,1.9365,9.6042,-0.4248,2.5071,-1.1,0.1758,-0.6115,0.0703,0.4922,0.25,-35.5,19.25,99.45,-78.34,-102.37,88426,2015-10-08 14:02:19:205,1
3.0646,8.8681,0.0958,2.3453,9.5202,-0.188,0.7193,-0.6521,0.2838,0.49,-0.098,0.0746,-3.25,-34.75,19,101.63,-77.24,-96.02,88525,2015-10-08 14:02:19:304,1
3.0454,9.3278,-0.8045,2.509,9.4726,-0.3819,0.5364,-0.1447,-0.4225,-0.1811,0.0128,0.0597,-4.25,-34.75,18.25,97.33,-75.73,-97.58,88625,2015-10-08 14:02:19:404,1
2.8922,9.0788,-0.6704,2.5886,9.4517,-0.3673,0.2687,-0.4071,-0.3265,0.032,0.115,0.0937,-5.25,-34,18.25,96.19,-74.54,-98.08,88726,2015-10-08 14:02:19:505,1
2.9497,8.5042,-0.6895,2.6274,9.4416,-0.3505,0.3223,-0.9374,-0.339,-0.2322,0.1364,0.1555,-6,-34,18.5,93.31,-74.32,-97.6,88826,2015-10-08 14:02:19:605,1
2.5091,8.3893,-1.2067,2.6636,9.4295,-0.4005,-0.1545,-1.0402,-0.8062,-0.0852,-0.0277,0.0234,-6.5,-34.5,18,93.87,-74.14,-97.36,88925,2015-10-08 14:02:19:704,1
3.4093,8.9256,-0.1915,2.7207,9.418,-0.2644,0.6886,-0.4924,0.0729,-0.017,0.0362,-0.1044,-7.5,-33.75,18.75,93.21,-73.81,-95.55,89025,2015-10-08 14:02:19:804,1
4.0797,8.8298,0.3831,2.4864,9.4859,-0.0729,2.0338,-0.7902,0.7241,-0.1385,0.2578,-0.6349,-7.25,-33.5,18.5,93.29,-73.95,-95.17,89125,2015-10-08 14:02:19:904,1
4.1755,8.2552,0.4788,1.9905,9.6014,0.1468,2.185,-1.3462,0.332,-0.098,0.3686,-0.9673,-6.5,-35,17.75,96.59,-76.33,-90.44,89225,2015-10-08 14:02:20:004,1
2.1261,8.5042,-0.7278,1.084,9.7465,-0.0347,1.042,-1.2423,-0.6931,0.3835,-0.0043,-1.0397,-4.5,-35,17,87.82,-83.65,-91.83,89325,2015-10-08 14:02:20:104,1
0.5938,8.9256,-0.4214,0.2656,9.8013,-0.1838,0.1749,-0.9141,-0.0652,-0.3302,-0.0064,-0.7393,-1.75,-35,17,51.65,-88.11,-124.68,89426,2015-10-08 14:02:20:205,1
-1.1684,9.0022,-0.6512,-0.4089,9.7955,-0.2256,-0.7595,-0.7933,-0.4256,0.3238,-0.2621,-0.4708,2.25,-34.25,17.75,299.73,-88.44,115.94,89527,2015-10-08 14:02:20:306,1
-2.3176,9.3087,-0.8236,-0.7863,9.7735,-0.1775,-1.5312,-0.4648,-0.6461,0.1939,-0.1854,-0.2642,4.5,-35.25,18,289.83,-85.28,102.72,89626,2015-10-08 14:02:20:405,1
-4.6543,9.347,-0.3831,-1.1049,9.7439,0.0829,-3.5495,-0.3969,-0.466,-0.5859,-0.0554,0.0767,5.75,-35,18.25,272.03,-83.51,85.71,89726,2015-10-08 14:02:20:505,1
-3.4285,10.2855,0.747,-1.2858,9.7076,0.5283,-2.1427,0.5779,0.2187,-0.3451,-0.3835,-0.0426,7.75,-37.25,17.75,261.59,-82.47,71.77,89826,2015-10-08 14:02:20:605,1
-2.6624,9.2895,0.1341,-1.4063,9.6889,0.5631,-1.256,-0.3994,-0.429,0.2642,0.0937,-0.115,8.25,-37.25,16.25,254.37,-81.36,65.23,89926,2015-10-08 14:02:20:705,1
-1.8579,9.0597,-0.1915,-1.4295,9.6964,0.3265,-0.4284,-0.6368,-0.518,0.1321,0.0682,0.1257,7.75,-39,15.25,261.1,-81.1,73.71,90025,2015-10-08 14:02:20:804,1
-1.3408,9.2703,-0.1532,-1.35,9.711,0.2088,0.0584,-0.4993,-0.2688,-0.1513,0.0874,0.0788,6.25,-37.5,15,264.37,-81.99,81.21,90126,2015-10-08 14:02:20:905,1
-0.9002,9.2512,0.249,-1.2921,9.7183,0.2336,0.3728,-0.5821,-0.0038,-0.0831,0.1662,0.1917,5.5,-37.5,16.25,263.47,-82.31,79.75,90226,2015-10-08 14:02:21:005,1
0.1532,9.0022,0.3256,-1.0764,9.744,0.2555,1.2296,-0.7419,0.0701,0.0852,0.0362,0.0085,6.5,-36.5,15.5,266.78,-83.52,76.65,90326,2015-10-08 14:02:21:105,1
1.5514,8.3127,1.3024,-0.7321,9.7722,0.3735,2.093,-1.2268,0.3369,-0.4836,0.1129,0.2088,4.5,-37.25,15.75,264.98,-84.44,76.84,90425,2015-10-08 14:02:21:204,1
1.3408,8.9064,-0.8619,-0.3375,9.7952,0.3323,1.3741,-0.6801,-1.4172,0.4581,-0.2024,0.1854,3.5,-36,16,234.07,-85.38,48.14,90525,2015-10-08 14:02:21:304,1
0.5555,9.481,-0.5938,0.0092,9.8035,0.2499,0.7162,-0.2858,-1.0673,-0.6072,-0.7585,0.3622,2.75,-36.25,16.25,188.06,-88.54,-2.11,90625,2015-10-08 14:02:21:404,1
-0.1915,9.4236,0.747,0.4608,9.7849,0.463,-0.6523,-0.3613,0.2839,0.1832,-0.8863,0.5049,3,-37.25,16,170.64,-87.4,-20.93,90725,2015-10-08 14:02:21:504,1
-0.7278,9.845,0.498,0.7474,9.7762,0.1964,-1.6774,0.3012,-0.0773,0.3771,-0.8927,0.4197,2.25,-36.75,15.25,121.69,-85.48,-75.28,90825,2015-10-08 14:02:21:604,1
-1.6664,10.4387,0.5171,0.9611,9.7591,-0.0785,-2.6064,0.6218,0.575,0.1555,-0.7585,0.2621,2.75,-36.5,16.5,104.32,-84.78,-95.72,90925,2015-10-08 14:02:21:704,1
-2.3942,10.7643,1.1492,0.799,9.774,-0.0281,-3.1932,0.9903,1.1773,-0.4602,0.1683,-0.0213,0.75,-35.25,17.5,100.12,-85.32,-92.02,91025,2015-10-08 14:02:21:804,1
-2.241,11.1666,1.1875,0.191,9.804,0.1246,-2.432,1.3626,1.0629,0.4964,0.9886,-0.4325,0.5,-34,18,128.27,-88.67,-56.87,91125,2015-10-08 14:02:21:904,1
-1.6089,11.1282,-0.6895,-0.7788,9.7648,-0.4602,-0.8301,1.3634,-0.2293,0.1172,1.2911,-0.897,1.5,-34.25,18.25,286.61,-89.31,104.64,91226,2015-10-08 14:02:22:005,1
-1.8196,9.8833,1.3408,-1.4377,9.6977,-0.2396,-0.569,-0.1056,1.5989,0.4218,0.7222,-1.0844,1.75,-35.25,18.75,269.49,-81.45,99.46,91325,2015-10-08 14:02:22:104,1
-2.7007,9.7109,1.2641,-2.2515,9.5291,-0.546,0.1192,-0.478,1.5523,0.5198,0.2045,0.0426,3,-36.25,17.75,264.72,-76.34,103.63,91425,2015-10-08 14:02:22:204,1
-0.7278,8.4467,0.0383,-2.2732,9.5112,-0.7351,2.053,-0.3786,1.6098,0.7052,-0.0895,0.3217,5,-36.25,18.75,266.2,-76.1,106.67,91526,2015-10-08 14:02:22:305,1
2.241,6.1675,-1.3408,-1.788,9.6132,-0.7477,2.4467,-2.5806,0.5929,0.1577,-0.8629,0.5582,5.25,-36.5,19.25,280.54,-76.55,111.57,91626,2015-10-08 14:02:22:405,1
2.8156,6.4931,-0.4022,-0.9643,9.7313,-0.7359,3.8692,-3.1511,-0.1481,0.5284,-1.1185,1.5233,5.75,-36.25,19.5,289.39,-78.6,112.69,91726,2015-10-08 14:02:22:505,1
3.3136,8.3318,1.4365,1.0842,9.7425,-0.2789,2.0379,-1.2383,1.3899,0.0639,-0.2855,0.3941,2,-36.75,20,93.45,-83.45,-104.43,91825,2015-10-08 14:02:22:604,1
2.5091,8.6383,-0.6704,1.442,9.6925,-0.3827,0.7792,-1.1025,-0.557,0.2812,0.0959,0.0937,-0.5,-36.5,19.75,96.17,-81.87,-101.41,91925,2015-10-08 14:02:22:704,1
2.5091,8.6,-0.5938,1.6641,9.6481,-0.5609,0.8546,-1.1022,-0.3286,-0.1875,0.1427,0.1683,-2,-37.5,19.25,86.02,-79.68,-108.63,92025,2015-10-08 14:02:22:804,1
2.7964,8.6191,-1.1875,1.8635,9.6098,-0.591,0.8371,-1.0481,-0.5582,-0.0064,0.3111,-0.0341,-3.75,-35.25,19.5,81.45,-78.5,-107.6,92125,2015-10-08 14:02:22:904,1
2.8922,8.9447,-0.9002,1.9029,9.6015,-0.6001,0.9893,-0.6568,-0.3002,-0.1278,0.392,-0.049,-3.75,-35,20,82.03,-78.26,-107.5,92225,2015-10-08 14:02:23:004,1
2.7007,8.2935,-0.2298,1.7549,9.6448,-0.2624,1.1947,-1.0448,0.2049,-0.3707,0.2855,-0.4623,-2.75,-35.5,19.5,89.76,-78.99,-101.4,92325,2015-10-08 14:02:23:104,1
2.4134,8.7724,0.1724,1.3374,9.7149,-0.0459,1.5357,-1.0192,0.4481,0.5092,0.0362,-0.7286,-2.75,-36.5,18.5,97.59,-81.02,-90.39,92425,2015-10-08 14:02:23:204,1
0.9385,8.7532,0.6704,0.8089,9.7732,0.0085,-0.3875,-1.0392,0.6235,-0.2386,0.2535,-0.3558,-2.75,-38.25,18.25,88.58,-83.01,-96.75,92525,2015-10-08 14:02:23:304,1
0.4405,9.1171,1.0343,0.3887,9.7952,0.2696,0.4349,-0.5632,0.803,-0.441,0.2109,-0.179,0.5,-37.25,17.25,99.91,-86.44,-84.31,92625,2015-10-08 14:02:23:404,1
-0.2298,9.1554,0.4214,0.0352,9.8037,0.2385,-0.2842,-0.8781,0.1254,0.1811,-0.2471,-0.2876,2,-36.75,16.5,144.19,-88.34,-41.28,92725,2015-10-08 14:02:23:504,1
-1.8004,8.5234,0.3256,-0.2053,9.8025,0.1981,-1.6143,-1.2217,0.0701,-0.1044,-0.2471,-0.0298,3,-37,16.25,203.52,-88.97,17.7,92826,2015-10-08 14:02:23:605,1
-2.3176,9.098,0.6512,-0.1922,9.7954,0.4286,-2.1202,-0.6953,0.1781,-0.4325,-0.0341,0.1364,3.25,-37,17,214.39,-87.61,27.25,92926,2015-10-08 14:02:23:705,1
-2.0303,10.2663,0.498,0.0605,9.7894,0.5789,-2.0628,0.4774,-0.0898,-0.0192,-0.0426,0.4517,2.75,-38,15.75,184.09,-86.6,-5.97,93026,2015-10-08 14:02:23:805,1
-1.4174,10.5536,-0.2298,0.1133,9.8019,0.284,-1.4419,0.694,-0.5105,0.1726,-0.1449,0.4112,1.5,-37.25,15.5,174.32,-87.62,-13.35,93125,2015-10-08 14:02:23:904,1
-0.2107,10.1706,-0.2107,0.2759,9.8007,0.2028,-0.4767,0.369,-0.382,-0.2152,-0.0298,0.3728,1.25,-36.5,15.75,130.25,-88.47,-55.94,93226,2015-10-08 14:02:24:005,1
0.2107,9.481,0.249,0.3136,9.7998,0.1874,-0.1053,-0.3194,0.0993,0.0575,0.0874,0.032,0,-36.25,16.25,124.79,-87.87,-59.14,93326,2015-10-08 14:02:24:105,1
0.2298,9.0788,0.1341,0.274,9.8022,0.1114,0.0679,-0.7232,-0.0043,0.0192,0.1555,-0.098,0,-37,16.75,117.2,-88.14,-66.4,93425,2015-10-08 14:02:24:204,1
0.7661,9.1554,0.0958,0.3291,9.801,0.0514,0.5519,-0.6073,-0.0322,0.1001,0.032,0.1236,0,-37,16.75,103,-88.05,-81.13,93525,2015-10-08 14:02:24:304,1
1.3024,9.1554,-0.1149,0.4264,9.7974,0.0142,0.8768,-0.642,-0.1177,0.1577,0.0767,-0.1214,0.25,-36,17.5,96.86,-87.51,-88.09,93625,2015-10-08 14:02:24:404,1
1.8771,9.5193,-0.5555,0.4995,9.7934,-0.0961,1.3673,-0.2732,-0.4297,0.2599,-0.0916,-0.0298,0.25,-35.5,17.25,87.57,-87.26,-98.07,93725,2015-10-08 14:02:24:504,1
2.5091,8.8681,0.1149,0.5168,9.7922,-0.1267,1.9862,-0.9239,0.2279,-0.1257,-0.0426,-0.1257,0,-35.75,18.25,82.42,-86.89,-103.77,93825,2015-10-08 14:02:24:604,1
1.7238,8.3318,-1.1109,0.4732,9.7923,-0.239,1.2621,-1.4604,-0.8469,0.2109,-0.5241,-0.2024,-0.25,-36.5,17.75,77.73,-87,-108.15,93925,2015-10-08 14:02:24:704,1
-0.2682,7.7764,0.5171,0.6602,9.7843,-0.0379,-0.9283,-2.008,0.5551,-0.3174,-0.5369,0.3899,1.5,-35.75,18.25,78.46,-86.9,-113.95,94025,2015-10-08 14:02:24:804,1
0.2107,9.6151,0.0383,1.153,9.7365,-0.2026,-0.9423,-0.1214,0.2409,-0.049,-0.7095,0.6562,2,-38.25,17.5,103.59,-86.13,-93.29,94125,2015-10-08 14:02:24:904,1
-0.7087,11.1282,0,1.6863,9.6564,-0.2855,-2.4525,1.6251,0.7835,-0.1214,-0.8543,0.7649,1,-36.5,18.25,103.34,-81.71,-99.69,94225,2015-10-08 14:02:25:004,1
-1.743,11.7412,2.1261,1.6576,9.6642,0.159,-3.5921,2.1918,2.082,-0.2663,-0.1981,0.1385,0.25,-35.75,18.75,105.45,-79.6,-93.86,94325,2015-10-08 14:02:25:104,1
-1.7813,12.0859,2.1835,0.8253,9.7574,0.531,-2.4725,2.2902,1.3461,0.1875,1.4317,-0.9289,0,-34.75,18.25,117.71,-81.1,-77.6,94426,2015-10-08 14:02:25:205,1
-2.6049,10.9176,-1.0534,-0.6166,9.7862,0.1407,-1.7201,1.1505,-0.8302,0.4943,1.6639,-1.2698,-0.75,-35.5,16.25,131.07,-84.26,-57.24,94526,2015-10-08 14:02:25:305,1
-2.0111,10.3621,1.4557,-1.6683,9.6636,-0.0498,-0.2279,1.0241,1.1799,0.3686,1.4104,-1.3465,0,-35.75,15.75,246.2,-86.3,77.15,94626,2015-10-08 14:02:25:405,1
-2.2984,9.2512,-0.8619,-2.7625,9.4019,-0.3791,1.211,-0.189,1.1835,-1.0205,0.8011,0.0405,2.5,-36,17.25,252.53,-73.48,97.81,94726,2015-10-08 14:02:25:505,1
0.4788,8.4467,0.9385,-2.3902,9.5098,-0.1474,2.869,-1.063,1.086,0.7819,-0.5582,0.2407,3.25,-36.75,18.5,253.08,-74.44,94.21,94826,2015-10-08 14:02:25:605,1
2.8156,6.4931,1.2833,-1.52,9.6843,-0.2728,4.3356,-3.1912,1.5561,0.2493,-0.914,1.0972,4.5,-38.5,17,274.31,-78.72,102.73,94926,2015-10-08 14:02:25:705,1
6.0334,5.9759,0.5363,0.1466,9.7906,-0.5405,5.6867,-3.116,0.5542,0.9246,-1.1633,1.6618,4,-38.5,17.25,326.79,-86.21,138.13,95026,2015-10-08 14:02:25:805,1
3.4668,7.9679,0.3639,1.6051,9.6581,-0.5615,2.4092,-1.2125,0.4978,-1.0248,0.0426,0.3814,1.5,-37.5,18.5,71.34,-81.13,-131.5,95126,2015-10-08 14:02:25:905,1
2.5283,8.5617,-1.2067,1.8295,9.6258,-0.4093,0.6988,-1.0641,-0.7974,0.2834,0.0341,0.2067,-1,-34.75,20.75,92.51,-79.99,-101.8,95225,2015-10-08 14:02:26:004,1
2.988,9.1171,-0.7853,2.1056,9.5657,-0.4839,0.7473,-0.3864,-0.201,0.0746,0.2194,0.1172,-2.75,-36,20.25,91.19,-77.73,-103.03,95325,2015-10-08 14:02:26:104,1
3.1795,9.1171,-1.4365,2.2846,9.5141,-0.6576,0.8911,-0.3965,-0.7849,-0.4559,0.3622,-0.0256,-4.25,-35.5,20.25,91.63,-77.03,-103.19,95425,2015-10-08 14:02:26:204,1
2.7581,8.9447,-0.7661,2.2956,9.5226,-0.4709,0.4334,-0.5715,-0.3114,-0.032,0.3473,-0.0383,-5,-32.5,20.5,86.57,-76.18,-101.48,95526,2015-10-08 14:02:26:305,1
3.5817,9.1937,1.0726,2.3096,9.5308,-8.0000E-04,1.2616,-0.3345,1.0646,0.2599,0.1917,-0.3366,-5,-34.5,20,92.9,-76.17,-96.9,95626,2015-10-08 14:02:26:405,1
3.4668,9.5768,-0.6129,1.9392,9.6116,-0.1654,1.4671,-0.0223,-0.4438,0.1768,0.4708,-0.5944,-5.75,-33.75,18.25,94.15,-76.93,-91.81,95726,2015-10-08 14:02:26:505,1
1.9537,8.6383,0.7853,1.2672,9.7242,0.0723,0.3417,-0.9901,1.1726,0.3174,-0.0533,-0.9886,-5.25,-36.5,18.25,91.2,-78.55,-94.88,95826,2015-10-08 14:02:26:605,1
0.2873,8.2169,-0.1149,0.4966,9.793,-0.1444,-1.0137,-1.6719,0.6998,0.0788,0.1683,-0.897,-3.75,-36,17.5,78.95,-85.32,-97.58,95925,2015-10-08 14:02:26:704,1
0.0958,8.4467,-1.7047,0.3016,9.7766,-0.7055,0.0046,-1.2319,-0.9299,0.4282,0.1832,-0.6306,-1,-36.25,17.75,73.4,-86.98,-106.21,96026,2015-10-08 14:02:26:805,1
-1.3982,8.0062,-0.3831,-0.3386,9.786,-0.5387,-1.1078,-1.7772,0.2263,-0.7052,-0.2152,-0.4048,1.5,-35.5,19.25,5.16,-85.4,178.38,96125,2015-10-08 14:02:26:904,1
-2.2793,8.1786,-0.3065,-0.5661,9.7902,0.0341,-1.7131,-1.6116,-0.3406,-0.2855,-0.3196,0.0426,3.5,-34.75,20.75,278.64,-86.9,92.89,96225,2015-10-08 14:02:27:004,1
-3.2944,10.7643,0.6321,-0.4955,9.7857,0.4054,-2.7989,0.9786,0.2267,-0.6732,-0.3132,0.3132,6.5,-35.75,18.5,260.62,-86.63,66.31,96326,2015-10-08 14:02:27:105,1
-1.5897,11.3389,-0.5938,-0.3481,9.7982,0.2131,-1.9121,2.0196,-1.324,-0.0298,-0.2898,0.3217,6,-37,17.5,247.16,-87.3,53.57,96426,2015-10-08 14:02:27:205,1
-1.8004,9.8641,-0.4405,-0.3565,9.7981,0.2027,-1.6164,0.2001,-0.5474,-0.0959,-0.1577,0.0597,4.75,-36,16.5,249.5,-87.84,57.32,96526,2015-10-08 14:02:27:305,1
-1.0918,9.4236,0.9577,-0.4573,9.7899,0.3447,-0.9984,-0.3855,0.1341,-0.2706,-0.0959,0.1193,4.5,-36.25,16.25,245.33,-87.24,57.25,96626,2015-10-08 14:02:27:405,1
-0.4788,9.2895,0.3448,-0.4702,9.7883,0.3734,-0.168,-0.5769,0.0324,0.228,0.0916,0.049,4.25,-37.25,16,233.67,-86.17,46.52,96726,2015-10-08 14:02:27:505,1
0.2682,9.098,0.3639,-0.4528,9.7918,0.2948,0.2422,-0.8662,0.1075,0.0298,0.147,0.032,5,-38.25,15.5,247.45,-86.64,57.12,96825,2015-10-08 14:02:27:604,1
0.8045,9.2895,0.498,-0.3301,9.7952,0.3384,1.1118,-0.5059,0.1419,-0.0874,0.1747,-0.0511,5,-39,15.75,249.46,-87.02,55.28,96925,2015-10-08 14:02:27:704,1
0.9768,9.1554,0,-0.2143,9.7954,0.4174,1.203,-0.6409,-0.3884,-0.2045,-0.0234,0.0383,4.5,-37,15,230.51,-87.31,37.05,97026,2015-10-08 14:02:27:805,1
0.9385,9.2703,0.0383,-0.1032,9.7919,0.5284,1.0385,-0.5201,-0.5162,-0.0234,0.0298,-0.0298,3,-36.5,15.25,218.1,-87.26,27.18,97125,2015-10-08 14:02:27:904,1
0.0958,8.7724,0.4597,-0.0294,9.798,0.4108,0.1455,-1.0243,0.0192,0.6264,-0.5028,0.1662,4,-35.5,14.75,204.31,-87.34,11.83,97226,2015-10-08 14:02:28:005,1
-0.1532,8.8298,0,0.1623,9.8047,0.1121,-0.292,-0.9752,-0.1168,0.0256,-0.4346,0.2578,3.5,-36,14.5,158.14,-89,-37.65,97326,2015-10-08 14:02:28:105,1
-0.5555,9.1746,0.6129,0.4529,9.7957,0.1016,-0.8359,-0.6019,0.3964,-0.1236,-0.4666,0.4346,4.25,-36.75,16,141.19,-88.85,-55.37,97426,2015-10-08 14:02:28:205,1
-1.1301,10.228,-0.0958,0.8956,9.7655,-0.0661,-2.0256,0.5775,-0.1063,0.1555,-0.3153,0.6093,3.75,-37.5,16.75,118.73,-85.99,-81.93,97526,2015-10-08 14:02:28:305,1
-1.2258,10.5536,0.8045,1.1652,9.7368,0.0885,-2.391,0.8169,0.7159,-0.1278,0.228,0.3451,3.5,-36.5,16.5,115.1,-83.58,-90.12,97625,2015-10-08 14:02:28:404,1
-1.1301,10.5919,1.4365,1.0261,9.744,0.4149,-2.1561,0.848,1.0216,0.1641,0.9033,-0.5007,2.25,-35,17,123.36,-82.9,-75.4,97725,2015-10-08 14:02:28:504,1
-1.3599,10.8026,-0.249,0.1629,9.8053,9.0000E-04,-1.5228,1.1506,-0.384,0.4304,0.7627,-0.8842,0,-35,16.5,126.84,-83.52,-67.98,97825,2015-10-08 14:02:28:604,1
-0.996,11.4347,1.8771,-0.4246,9.7975,-0.0013,-0.3789,1.649,1.7026,-0.8075,1.1164,-1.0163,-0.75,-35,16.75,88.9,-89.05,-89.69,97926,2015-10-08 14:02:28:705,1
-3.0263,11.1091,0.1915,-2.0684,9.5807,-0.3187,-0.9579,1.5284,0.5103,0.7201,0.2855,-1.3103,-0.5,-35.25,17,240.62,-84.82,69.87,98025,2015-10-08 14:02:28:804,1
-1.8579,9.9024,0.4597,-2.4785,9.4801,-0.3938,0.6206,0.4223,0.8535,0.2514,0.3537,-0.0788,2.75,-36.25,16.5,253.75,-76.3,100.36,98125,2015-10-08 14:02:28:904,1
-1.0534,6.6463,-2.2218,-2.2761,9.4807,-1.0514,1.2227,-2.8344,-1.1704,1.1377,-0.5603,0.8501,5.75,-36.5,17.5,266.57,-74.99,101.96,98226,2015-10-08 14:02:29:005,1
5.0182,5.0182,-1.5323,-1.0993,9.7073,-0.8547,6.3877,-4.4184,-0.8369,0.0213,-0.588,1.5446,7,-37,19.25,297.95,-78.47,117.36,98326,2015-10-08 14:02:29:105,1
4.6543,7.0294,-1.2641,0.1749,9.7648,-0.8879,4.4795,-2.7354,-0.3762,-0.3068,-0.9587,1.3529,4.75,-34.5,20,342.9,-84.51,151.6,98426,2015-10-08 14:02:29:205,1
3.5817,8.6383,-0.1532,1.4993,9.6763,-0.5396,2.0824,-1.0381,0.3864,-0.196,-0.5603,0.5028,2.75,-33.75,21.25,85.74,-81.95,-115.5,98526,2015-10-08 14:02:29:305,1
2.5666,8.9256,-0.6321,1.9932,9.593,-0.4146,0.5734,-0.6674,-0.2174,0.0405,-0.0192,0.228,0,-36.25,20.75,95.49,-79.58,-104.89,98626,2015-10-08 14:02:29:405,1
2.7964,9.2512,-0.996,2.0999,9.5668,-0.4879,0.6965,-0.3156,-0.5081,-0.0298,0.2429,-0.0213,-1.5,-37,19.25,97.44,-78.02,-101.75,98726,2015-10-08 14:02:29:505,1
2.7581,8.5808,-0.249,2.0647,9.5802,-0.3569,0.6935,-0.9994,0.1079,-0.4602,0.1321,-0.2003,-2,-36.25,19.75,94.9,-77.25,-103.08,98826,2015-10-08 14:02:29:605,1
3.0646,8.7724,-0.2873,1.9958,9.6008,-0.1119,1.0688,-0.8284,-0.1754,-0.2471,0.3196,-0.2386,-1.75,-35.75,18.75,97.18,-77.66,-99.81,98926,2015-10-08 14:02:29:705,1
2.873,7.6614,1.8196,1.7298,9.6305,0.6567,1.1432,-1.9691,1.1629,-0.2109,0.4176,-0.5795,-1.5,-37.25,17.75,117.75,-78.85,-79.49,99026,2015-10-08 14:02:29:805,1
