ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,state
5.0374,6.2632,1.3791,-0.284,9.7907,0.4812,5.6662,-3.5083,0.6872,2.2371,-1.5212,1.8685,5.25,-36.75,23.75,235.08,-83.35,51.4,79855,2015-10-08 14:47:19:809,1
6.7804,8.5808,-0.249,2.1786,9.5483,-0.5037,4.6018,-0.9675,0.2547,-0.4623,-0.0405,1.8493,2.25,-36,23.5,86.48,-80.95,-112.07,79955,2015-10-08 14:47:19:909,1
2.9305,7.3933,0.4022,2.754,9.4108,-0.1546,0.5405,-2.0749,0.0971,0.5177,0.2812,-0.1278,-3.5,-33.5,26.75,100.82,-73.86,-92.58,80055,2015-10-08 14:47:20:009,1
3.486,8.0828,-1.245,2.7437,9.4099,-0.3107,0.6154,-1.3306,-0.3893,-0.4815,0.2173,-0.0895,-8.25,-32.75,26.75,86.02,-73.6,-97.76,80155,2015-10-08 14:47:20:109,1
3.8499,8.7532,0.9002,2.518,9.4742,0.2636,1.3319,-0.721,0.6366,-0.3686,0.0895,-0.4943,-9,-32.75,26.75,91.93,-74.46,-88.37,80255,2015-10-08 14:47:20:209,1
3.2178,8.7724,1.6855,2.0478,9.5491,0.8899,1.1701,-0.7767,0.7956,-0.3771,0.5284,-0.7819,-8.25,-33,25,106.2,-76.11,-72.93,80355,2015-10-08 14:47:20:309,1
2.8156,8.7532,2.6049,1.3661,9.6196,1.3298,1.4495,-0.8664,1.2751,-0.2642,0.4282,-0.7414,-6.75,-34.5,22.5,122.32,-78.4,-54.34,80455,2015-10-08 14:47:20:409,1
1.1301,8.3127,2.1452,0.5661,9.7223,1.1517,0.5201,-1.2545,0.505,-0.4091,0.3366,-0.7649,-4.75,-35.5,20.5,146.88,-82.48,-26.17,80554,2015-10-08 14:47:20:508,1
-0.4405,8.5617,1.9154,-0.1323,9.7074,1.3853,0.1897,-1.184,0.6833,-0.2599,0.0234,-0.4836,-0.5,-37,20.75,178.95,-82.73,-1.28,80654,2015-10-08 14:47:20:608,1
-3.0071,9.4044,1.4748,-0.6533,9.6146,1.8172,-2.7943,-0.1528,-0.3998,-0.0618,-0.147,-0.2706,1.75,-35.75,20.25,191.93,-81.3,12.13,80754,2015-10-08 14:47:20:708,1
-4.118,9.73,0.7278,-1.0314,9.6069,1.6773,-3.0423,-0.0113,-0.8361,0.066,-0.2855,-0.1406,5.25,-36.75,17.75,203.04,-78.4,22.37,80855,2015-10-08 14:47:20:809,1
-3.1412,9.5577,0.9194,-1.1925,9.6196,1.4872,-1.9486,-0.0619,-0.5678,0.1534,-0.3174,0.0511,5.25,-37.25,18.25,219.16,-78.6,37.5,80955,2015-10-08 14:47:20:909,1
-2.3559,9.5577,1.0343,-1.1211,9.6427,1.3897,-1.2348,-0.0851,-0.3554,-0.1108,-0.0831,0.2173,6.25,-37.5,19.5,221.34,-79.06,39.84,81055,2015-10-08 14:47:21:009,1
-1.2067,9.7492,0.9385,-1.13,9.6509,1.324,0.0211,0.0975,-0.433,0.1214,-0.0937,-0.0298,6.25,-37.75,20,223.28,-79.7,39.11,81155,2015-10-08 14:47:21:109,1
-1.8196,8.9256,1.5323,-1.2709,9.6293,1.3535,-0.5487,-0.7037,0.1788,0.0426,0.0405,-0.0362,6,-36.25,20.75,226.46,-79.09,43.2,81255,2015-10-08 14:47:21:209,1
-1.2067,9.0405,1.3024,-1.305,9.6346,1.281,0.0984,-0.5941,0.0215,-0.0043,0.0597,-0.0149,6.75,-36.75,20.25,230.07,-79.06,45.15,81354,2015-10-08 14:47:21:308,1
-0.9385,9.0597,1.0726,-1.301,9.6327,1.2993,0.3624,-0.5731,-0.2267,0.0511,0.0426,0.0128,5.75,-37,20.25,228.18,-79.19,45.45,81455,2015-10-08 14:47:21:409,1
-0.9385,8.9639,1.3024,-1.241,9.6275,1.3934,0.3024,-0.6062,-0.0909,-0.0554,0.0192,0.1917,5.25,-37.5,20,224.56,-79.09,44.3,81555,2015-10-08 14:47:21:509,1
-0.6704,9.2703,1.5514,-1.0852,9.6433,1.4142,0.3765,-0.4496,0.0032,0.0959,0.049,0.1406,5.5,-35.25,20.25,223.25,-79.26,38.5,81655,2015-10-08 14:47:21:609,1
-0.4597,9.3087,1.1684,-1.0487,9.6593,1.3297,0.6465,-0.3124,-0.1613,0.1129,0.0959,-0.049,3.75,-35.5,19.75,220.08,-79.71,37.36,81757,2015-10-08 14:47:21:711,1
0.2107,9.2129,1.1492,-1.0449,9.662,1.3133,1.313,-0.5066,-0.2024,-0.0021,-0.0021,-0.0234,4,-36.5,19.75,218.8,-80.16,38.03,81855,2015-10-08 14:47:21:809,1
0.9768,8.6574,1.1875,-0.9603,9.6678,1.335,1.9372,-1.0103,-0.1475,-0.1065,0.0469,-0.0107,4,-35.5,19.75,217.33,-80.35,35.73,81955,2015-10-08 14:47:21:909,1
0.2682,8.9064,0.8811,-0.814,9.6735,1.3895,1.3201,-0.8596,-0.4382,-0.098,-0.2748,-0.0575,3.5,-34,19.75,213.58,-80.39,30.79,82055,2015-10-08 14:47:22:009,1
-0.3448,8.9256,1.6472,-0.6406,9.6763,1.4592,0.3937,-0.7473,0.1941,0.0639,-0.3622,0.2194,4,-35.75,20,209.06,-80.35,25.69,82155,2015-10-08 14:47:22:109,1
-0.8619,9.2129,0.3065,-0.3947,9.7362,1.105,-0.3516,-0.5738,-0.6595,0.5028,-0.6498,0.1662,4.75,-37,20.5,207.63,-82.15,20.26,82255,2015-10-08 14:47:22:209,1
-1.8196,9.1554,-0.2873,-0.1971,9.776,0.7497,-1.6225,-0.6205,-1.037,0.3856,-0.9246,0.3537,4.5,-35,22,207.7,-83.74,19.27,82355,2015-10-08 14:47:22:309,1
-2.8347,10.1323,1.2641,0.1626,9.7833,0.6572,-2.9973,0.349,0.607,0.1491,-0.9332,0.588,4.5,-33.5,23.25,202.91,-86.35,10.28,82455,2015-10-08 14:47:22:409,1
-3.7541,11.722,2.7007,0.2371,9.7708,0.804,-4.0678,1.9512,1.7817,-0.3153,-0.0341,0.1555,3.5,-32.5,24,173.72,-85.1,-16.43,82555,2015-10-08 14:47:22:509,1
-3.735,11.1857,1.9537,-0.8542,9.7289,0.8882,-2.8808,1.4568,1.0654,0.6093,1.4828,-1.2293,2.25,-32.75,23,222.13,-82.78,43.88,82654,2015-10-08 14:47:22:608,1
-3.735,11.2049,1.0918,-2.4583,9.4906,0.2344,-1.2766,1.7142,0.8573,-0.1726,1.9558,-1.3635,3.75,-35,24.25,238.8,-81.06,64.9,82755,2015-10-08 14:47:22:709,1
-3.869,9.5385,-0.2682,-3.6983,9.081,-0.1701,-0.1707,0.4575,-0.098,-0.7585,0.5902,-0.8394,8,-33.5,25.5,255.91,-72.81,87.49,82854,2015-10-08 14:47:22:808,1
-1.3982,8.7532,2.4134,-4.0745,8.914,0.3315,2.2946,-0.2537,2.3136,-0.3878,-0.032,-0.1577,11.75,-33.75,24.75,258.76,-65.36,85.35,82955,2015-10-08 14:47:22:909,1
1.2067,7.6806,0.6129,-3.5108,9.1499,0.3517,4.7175,-1.4693,0.2612,-0.6669,-0.3366,1.4765,12.25,-35.75,23.5,260.84,-68.91,84.28,83055,2015-10-08 14:47:23:009,1
2.873,6.359,0.6512,-1.9219,9.5972,0.6078,5.0823,-3.1999,-0.0141,0.5944,-1.4552,1.2868,9.5,-35.5,22.75,259.44,-78.14,72.45,83155,2015-10-08 14:47:23:109,1
3.2753,8.5617,-0.3448,0.3334,9.801,0.0153,2.9419,-1.2393,-0.3601,0.6434,-0.7265,1.7193,4,-35,24.75,253.83,-86.13,62.3,83255,2015-10-08 14:47:23:209,1
2.1644,8.5234,-0.1724,1.1627,9.7358,0.1808,1.0017,-1.2124,-0.3532,-0.2429,0.1534,0.2812,-0.75,-34.25,26,101.53,-84.26,-88.23,83355,2015-10-08 14:47:23:309,1
3.0454,9.7492,0.4405,1.3355,9.7096,0.332,1.8011,0.0604,0.1561,-0.2493,0.2194,-0.1214,-3.25,-34.25,26,106.05,-82.17,-79.03,83455,2015-10-08 14:47:23:409,1
3.4668,9.481,-0.0575,0.9086,9.7611,0.2561,2.5582,-0.2801,-0.3136,-0.0426,0.0788,-1.1888,-2.75,-34,26,106.02,-84.48,-74.26,83555,2015-10-08 14:47:23:509,1
1.2067,7.6231,0.9768,-0.0383,9.7906,0.559,1.245,-2.1675,0.4178,-0.0533,0.3792,-1.1377,-1.75,-34.5,25.5,138.68,-87.17,-39.32,83654,2015-10-08 14:47:23:608,1
-0.3448,8.2935,1.5131,-0.9884,9.747,0.4348,0.6437,-1.4535,1.0784,0.5326,0.2557,-0.5944,4.75,-36,24.5,249.28,-83.68,66.26,83755,2015-10-08 14:47:23:709,1
-0.7853,9.0597,-0.5363,-1.5328,9.679,-0.3725,0.7475,-0.6193,-0.1638,0.1726,0.4708,-0.294,7.25,-36,25.25,279.51,-82.21,94.73,83854,2015-10-08 14:47:23:808,1
-3.0071,8.5042,0.6704,-1.6985,9.6579,-0.1044,-1.3086,-1.1537,0.7748,-0.5603,0.1875,0.2557,8.25,-35.25,28.25,284.95,-79.74,101.36,83954,2015-10-08 14:47:23:908,1
-3.735,8.3701,0.8236,-1.4997,9.6729,0.5966,-2.1612,-0.712,1.325,-0.0021,-0.277,0.5859,8.75,-35.75,27,266.84,-80.32,80.8,84056,2015-10-08 14:47:24:010,1
-3.3327,10.5728,0.6704,-1.1833,9.7091,0.7101,-2.3602,1.0361,-0.5377,-0.3004,-0.3814,0.3089,9.75,-35.5,24.5,255.73,-80.53,68.31,84155,2015-10-08 14:47:24:109,1
-3.9456,9.7683,0.3831,-1.1685,9.7024,0.8181,-2.7772,0.066,-0.435,-0.4389,-0.4538,0.1811,9.5,-35.75,24.25,250.96,-81.91,59.03,84255,2015-10-08 14:47:24:209,1
-1.4365,10.1131,0.6129,-1.0712,9.7111,0.8471,-0.3653,0.402,-0.2342,-0.0618,-0.1172,0.1321,7,-36,23.5,239.02,-81.64,52.91,84355,2015-10-08 14:47:24:309,1
-1.3791,9.6151,0.2298,-1.0613,9.7202,0.7491,-0.3177,-0.1051,-0.5193,0.0362,0.0937,0.0192,7.25,-34.75,23,239.99,-82.23,52.72,84455,2015-10-08 14:47:24:409,1
-0.9768,9.2512,0.5746,-1.1057,9.7116,0.795,0.2375,-0.4403,-0.3868,0.0021,-0.0554,-0.0788,6,-34.25,22.75,239.46,-82.13,54.38,84555,2015-10-08 14:47:24:509,1
-0.6704,9.2703,0.6512,-1.1534,9.7052,0.8061,0.3802,-0.512,0.0148,0.0085,0.0575,-0.1023,6,-35.5,22.75,239.32,-81.83,54.89,84655,2015-10-08 14:47:24:609,1
-0.7853,9.1171,0.8045,-1.2063,9.6947,0.8534,0.418,-0.5595,-0.021,-0.098,0.0277,-0.0597,5.25,-35.25,21.75,237.03,-81.48,55.13,84755,2015-10-08 14:47:24:709,1
-0.7853,9.1171,0.7661,-1.2005,9.6949,0.859,0.4152,-0.5778,-0.0929,-0.0021,0.0554,0.0383,5.25,-34.75,22.5,236.35,-81.32,54.64,84855,2015-10-08 14:47:24:809,1
-0.7661,9.2129,0.7087,-1.1419,9.7051,0.8229,0.3758,-0.4922,-0.1142,0.0937,0.1044,0.0831,6,-36.75,22,235.74,-81.38,54.12,84954,2015-10-08 14:47:24:908,1
-0.747,9.1937,0.8236,-1.1157,9.711,0.7894,0.3687,-0.5172,0.0342,-0.0447,0.0511,-0.0447,6,-35.25,22.5,239.3,-81.98,54.68,85055,2015-10-08 14:47:25:009,1
-0.4788,9.2512,0.7661,-1.0746,9.7144,0.8036,0.5207,-0.4467,-0.2202,0.0021,0.0085,0.0213,6,-34.75,21.5,238.8,-82.04,53.84,85155,2015-10-08 14:47:25:109,1
0.0958,9.232,0.8045,-1.0114,9.7222,0.7908,1.1072,-0.4902,0.0137,0.0149,-0.1236,-0.1278,5,-35.25,22,236.63,-82.26,53.11,85255,2015-10-08 14:47:25:209,1
0.8619,9.3278,0.3448,-0.9202,9.7349,0.7448,1.7821,-0.4071,-0.4001,0.0916,-0.245,-0.1619,5.75,-35.5,22,237.37,-82.48,51.98,85355,2015-10-08 14:47:25:309,1
1.1875,8.6574,0.5171,-0.8467,9.7402,0.7628,2.0342,-1.0828,-0.2457,-0.2173,-0.1981,0.0043,6.75,-36,21.25,240.65,-83.28,51.64,85454,2015-10-08 14:47:25:408,1
0.0383,8.3701,0.1341,-0.7108,9.7611,0.6218,0.7436,-1.3183,-0.5096,0.2855,-0.5539,0.343,6.25,-35.25,21,235.04,-83.33,47.98,85555,2015-10-08 14:47:25:509,1
-1.3599,9.347,-0.1341,-0.3451,9.8004,0.0574,-0.9071,-0.4518,-0.0925,0.5923,-0.8032,0.2855,7,-35,22.25,238.82,-85.22,49.96,85655,2015-10-08 14:47:25:609,1
-2.873,9.5768,-0.7087,0.0812,9.8003,-0.3438,-2.3788,-0.3022,-0.3419,0.4346,-1.1654,0.8501,6.5,-34,24.75,347.78,-88.68,152.51,85755,2015-10-08 14:47:25:709,1
-3.6583,11.8752,1.7047,0.5868,9.7885,-0.1056,-4.1011,1.8366,1.6047,-0.473,-0.7436,1.0333,6.25,-33.75,26.5,29.63,-87.94,-166.71,85855,2015-10-08 14:47:25:809,1
-3.1029,12.718,3.1603,0.4166,9.7853,0.4948,-3.5195,2.9327,2.6655,-0.2301,1.1569,-0.0703,4.5,-32.25,27.75,126.1,-86.1,-67.51,85955,2015-10-08 14:47:25:909,1
-2.2601,11.4347,0.4214,-0.8027,9.7716,0.2031,-1.0639,1.6924,-0.1911,0.8373,1.9729,-1.4594,1.5,-32.75,26.25,178.83,-86.51,-7.59,86055,2015-10-08 14:47:26:009,1
-1.7621,9.4236,2.4517,-2.3449,9.5179,0.2841,0.1351,-0.0682,2.2884,-0.098,1.698,-1.306,1.25,-32.5,26,257.94,-82.88,84.55,86155,2015-10-08 14:47:26:109,1
-1.3791,8.5808,-0.3639,-3.1599,9.2798,-0.2648,0.2833,-0.4448,0.4136,-0.2727,0.9268,0.0554,2.25,-33.5,24.75,251.31,-76.06,83.09,86255,2015-10-08 14:47:26:209,1
-0.3639,9.0405,-0.6512,-3.207,9.2672,-0.0715,3.4368,-0.2075,-1.4225,0.5774,-0.1598,0.5049,6.25,-34.75,26.5,255.3,-71.07,91.03,86355,2015-10-08 14:47:26:309,1
2.0494,7.5465,-0.5363,-2.2205,9.552,-0.0095,4.2699,-2.0054,-0.5268,0.3473,-0.6519,0.9396,7.75,-35,25.25,269.93,-76.91,90.25,86455,2015-10-08 14:47:26:409,1
4.9225,6.2441,0.0575,-0.3706,9.7758,-0.6835,5.2931,-3.5317,0.741,0.8671,-0.9673,2.1135,7.25,-35.75,25.5,307.64,-84.37,118.69,86555,2015-10-08 14:47:26:509,1
2.2218,6.9336,0.0383,1.056,9.7318,-0.5896,1.1658,-2.7982,0.6279,-0.848,0.6562,0.1065,4.25,-35.75,28.75,60.83,-82.45,-135.4,86655,2015-10-08 14:47:26:609,1
1.8579,7.8721,-2.5666,1.2799,9.6933,-0.756,0.5014,-1.6488,-1.9255,0.13,0.0831,0.1427,-0.75,-33.5,30.75,79.84,-82.87,-111.67,86755,2015-10-08 14:47:26:709,1
2.5474,8.0828,-1.0343,1.4486,9.691,-0.3953,1.118,-1.5507,-0.39,-0.6242,0.3856,-0.1385,-3,-32,30.75,65.92,-80.95,-117.78,86854,2015-10-08 14:47:26:808,1
4.3287,8.9639,-0.249,1.4312,9.7015,0.0569,2.8975,-0.7376,-0.3059,-0.7499,0.6115,-0.4836,-4.75,-33.25,30,92.01,-81.6,-87.72,86955,2015-10-08 14:47:26:909,1
3.8499,8.3701,0.2873,0.8079,9.7517,0.65,0.5524,-1.2388,0.5217,-0.2727,0.4304,-0.7244,-5.25,-35,27.75,111.64,-82.64,-66.38,87055,2015-10-08 14:47:27:009,1
1.3024,8.8873,1.1109,0.3871,9.7605,0.8684,0.3119,-0.4952,-0.1935,0.1129,0.4368,-0.4985,-3,-36.75,25.25,152.76,-84.44,-24.03,87155,2015-10-08 14:47:27:109,1
-0.1724,9.6151,-0.0383,0.1017,9.7623,0.9262,-1.1036,-0.2402,-1.0731,-0.1662,0.1875,-0.2429,-2.25,-36.5,24.5,162.3,-84.81,-12.86,87255,2015-10-08 14:47:27:209,1
-0.9385,10.0173,1.3024,-0.0381,9.7341,1.1898,-0.66,0.6082,-0.2079,0.0639,-0.2471,-0.179,-0.75,-36.75,23.5,178.16,-82.97,0.22,87355,2015-10-08 14:47:27:309,1
-2.0111,10.0365,1.6281,-0.2457,9.7236,1.2494,-1.7654,0.3129,0.3787,-0.1065,-0.4282,-0.3068,0,-38.5,22.25,189.16,-82.54,11.13,87455,2015-10-08 14:47:27:409,1
-3.5051,9.3278,0.7853,-0.6226,9.7091,1.2312,-2.8825,-0.3813,-0.4459,0.0852,-0.3302,-0.13,0.5,-36.5,22,204.22,-81.91,26.82,87555,2015-10-08 14:47:27:509,1
-2.5666,9.8067,0.8045,-0.7426,9.7051,1.1955,-1.8239,0.1015,-0.391,0.1555,-0.2812,0.098,2.5,-37.25,22.25,209.15,-81.72,30.28,87654,2015-10-08 14:47:27:608,1
-1.7047,9.3087,1.3024,-0.786,9.6887,1.2971,-0.9186,-0.38,0.0053,-0.1214,-0.0575,0.1087,2.75,-36.5,22.5,213.18,-81.47,32.7,87755,2015-10-08 14:47:27:709,1
-0.6321,9.5002,1.3599,-0.7454,9.6766,1.4065,0.1133,-0.1764,-0.0466,-0.0874,0.1193,0.0703,3.25,-37.25,23.5,208.97,-80.71,28.41,87855,2015-10-08 14:47:27:809,1
-0.3639,9.2703,1.2641,-0.7759,9.6758,1.3955,0.3111,-0.292,-0.2386,0.0511,-0.0256,-0.0192,2.75,-36.25,23,209.63,-80.63,29.07,87955,2015-10-08 14:47:27:909,1
-0.498,9.0214,1.0918,-0.8367,9.6717,1.3884,0.3073,-0.6332,-0.2215,-0.1214,0.0618,-0.0064,2.5,-36.25,22.25,209.83,-80.7,29.26,88055,2015-10-08 14:47:28:009,1
-0.4405,9.098,1.3982,-0.7846,9.6698,1.4314,0.2131,-0.5718,-0.1954,0.0298,-0.0192,0.017,1.5,-38,21.75,207.16,-80.36,29.22,88155,2015-10-08 14:47:28:109,1
-0.3639,9.4427,1.6089,-0.6985,9.6585,1.5479,0.3523,-0.2352,0.1664,-0.0916,0.0021,0.147,2.25,-37.5,21.5,205.66,-80.25,27.21,88255,2015-10-08 14:47:28:209,1
-0.3831,9.3278,1.3791,-0.6569,9.665,1.5254,0.2738,-0.3372,-0.1463,0.0383,0.0682,-0.0298,2,-38.5,21,203.16,-80.03,24.29,88355,2015-10-08 14:47:28:309,1
-0.3831,9.1171,1.4748,-0.6759,9.6653,1.5149,0.2928,-0.5482,-0.0784,0.1193,0.0192,0.0383,2,-37.5,21,202.49,-80.25,23.3,88455,2015-10-08 14:47:28:409,1
-0.4214,9.0788,1.5131,-0.6658,9.6695,1.4929,0.2827,-0.5906,-0.0181,0.0746,0.0085,-0.0234,3.5,-38.5,22,204.92,-80.26,24.04,88554,2015-10-08 14:47:28:508,1
-0.2873,9.2512,1.5897,-0.6623,9.6674,1.5076,0.375,-0.4162,0.0822,0.0554,-0.1129,0.1214,3.5,-36.5,22.25,207.61,-80.39,24.15,88655,2015-10-08 14:47:28:609,1
0.2873,9.0788,1.2258,-0.6357,9.6716,1.4921,0.923,-0.5928,-0.2663,0.0213,-0.0298,0.0149,2.75,-37.75,21.75,204.71,-80.36,23.17,88755,2015-10-08 14:47:28:709,1
1.4557,9.0022,1.8004,-0.5345,9.6737,1.5178,2.22,-0.6907,-0.0621,0.1662,0.017,-0.0511,2.75,-37.5,22,204.69,-80.48,23.08,88855,2015-10-08 14:47:28:809,1
0.9768,8.4467,0.9768,-0.3966,9.714,1.2851,1.4054,-1.3968,0.2667,0.6285,-0.2471,0.0341,2.25,-38.5,21.75,199.33,-80.56,19.4,88955,2015-10-08 14:47:28:909,1
-0.4788,8.849,-0.7278,-0.0949,9.7929,0.5099,-0.3839,-0.944,-1.2378,0.7606,-0.8245,0.3856,2.75,-37.75,22.5,199.17,-84.7,14.52,89055,2015-10-08 14:47:29:009,1
-0.4597,9.481,0.6704,0.3899,9.787,0.4818,-0.8496,-0.306,0.1886,-0.032,-0.8416,0.6924,3.25,-35.5,25.5,161.94,-87.22,-25.77,89155,2015-10-08 14:47:29:109,1
-1.7047,10.4004,0.5746,0.922,9.7513,0.4815,-2.6267,0.6491,0.0931,-0.1342,-0.6711,0.7031,1.5,-34,27,130.05,-84.68,-59.2,89255,2015-10-08 14:47:29:209,1
-3.3327,11.5879,0.7853,1.2125,9.7111,0.6285,-3.9222,1.6056,-0.1382,-0.375,-0.0703,0.2535,0,-32.75,27,123.82,-83.91,-62.43,89355,2015-10-08 14:47:29:309,1
-3.9265,11.5688,2.2218,0.6188,9.7199,1.1454,-4.2543,1.5066,1.5178,-0.2621,1.6299,-0.4836,-2,-32.25,26.5,123.26,-81.99,-62.6,89455,2015-10-08 14:47:29:409,1
-2.6049,12.9478,1.245,-0.7191,9.7372,0.9171,-1.8858,3.2107,0.3279,-0.3366,1.8983,-0.8693,-2.75,-34,24,189.33,-83.28,17.93,89554,2015-10-08 14:47:29:508,1
-1.4174,11.224,3.1795,-1.9326,9.5687,0.9356,0.5152,1.6553,2.2439,0.8416,0.6605,-1.7939,-1.5,-35.75,24,221.18,-79.39,53.62,89655,2015-10-08 14:47:29:609,1
-1.8962,9.4236,2.0686,-2.9732,9.3323,0.4888,1.2436,-0.1022,1.837,-0.0234,0.081,-0.3601,1.75,-36.75,24.25,242,-73.21,80.09,89754,2015-10-08 14:47:29:708,1
2.241,7.5848,0.996,-2.5293,9.4666,0.3951,5.3832,-1.3072,-0.3377,-0.017,-0.7521,0.1747,6,-37,24.75,251.75,-73.05,81.97,89855,2015-10-08 14:47:29:809,1
6.11,4.7693,0.996,-0.6898,9.7816,0.1194,7.2212,-4.9701,0.7132,0.8394,-1.338,1.681,6,-37.25,25.5,258.51,-78.55,81.26,89955,2015-10-08 14:47:29:909,1
6.7229,7.2209,0.8619,1.8771,9.6169,-0.4015,4.5863,-2.3453,1.1656,-0.8906,0.0362,2.1966,1.75,-36.25,27.75,263.21,-85.91,80.18,90055,2015-10-08 14:47:30:009,1
2.7581,6.6846,-0.9385,2.6406,9.4437,-0.116,1.2251,-2.4731,-0.9683,0.2557,0.1768,-0.0959,-5.5,-33,29.5,101.02,-75.25,-92.23,90155,2015-10-08 14:47:30:109,1
4.7693,7.7764,-1.0343,2.7082,9.4204,-0.3035,2.176,-1.5674,-1.0181,0.2109,0.0767,-0.3153,-7.75,-32.75,29.25,94.98,-73.72,-93.75,90255,2015-10-08 14:47:30:209,1
3.6009,8.7149,0.6704,2.1577,9.5629,0.2564,2.7027,-1.2743,-0.2295,-0.473,0.4517,-0.9673,-10,-32.75,28.75,86.22,-75.3,-91.24,90355,2015-10-08 14:47:30:309,1
2.6815,8.6957,1.7813,1.3378,9.6915,0.6755,1.0196,-1.1214,1.0248,-0.4815,0.2578,-1.093,-8.25,-33.75,28.5,103.22,-80.05,-72.27,90455,2015-10-08 14:47:30:409,1
2.3559,9.0597,1.0726,0.5933,9.7583,0.7709,1.7626,-0.6986,0.3017,0.1001,0.2727,-0.9779,-5.5,-34.25,26.75,114.59,-82.51,-59.06,90554,2015-10-08 14:47:30:508,1
0.498,9.4236,0.7278,-0.0883,9.7753,0.7783,0.5863,-0.3517,-0.0505,0.13,-0.2088,-0.7499,-1.25,-35,24.75,171.84,-85.3,-6.78,90655,2015-10-08 14:47:30:609,1
-2.4708,8.6,0.249,-0.7428,9.7528,0.7086,-1.728,-1.1528,-0.4596,-0.7031,-0.277,-0.2322,2,-34.75,24.5,219.88,-84.38,40.21,90755,2015-10-08 14:47:30:709,1
-3.7924,9.9599,0.249,-0.8692,9.7214,0.9533,-2.9232,0.2385,-0.7043,-0.245,0.0575,0.1278,4.25,-36.75,24.5,221.16,-82.53,39.04,90855,2015-10-08 14:47:30:809,1
-3.7158,10.4962,0.1915,-0.9717,9.6931,1.1272,-2.7441,0.8031,-0.9357,-0.4431,-0.3388,0.1555,5.25,-35.75,24,226.93,-82.15,43.12,90955,2015-10-08 14:47:30:909,1
-3.3902,9.6534,0.8428,-1.0628,9.6459,1.4131,-2.3274,0.0075,-0.5703,-0.3089,-0.1683,0.1768,5.75,-34.25,24,223.32,-80.31,38.07,91055,2015-10-08 14:47:31:009,1
-1.992,9.2895,1.2641,-1.0664,9.6296,1.5178,-0.9256,-0.3401,-0.2537,-0.049,-0.0213,0.0746,6,-37.5,22,218.67,-78.89,34.24,91155,2015-10-08 14:47:31:109,1
-1.2258,9.2703,1.3982,-1.0067,9.6481,1.4392,-0.2191,-0.3777,-0.041,0.1832,0.0192,0.0788,6,-37.25,20.75,219.06,-79.18,34.57,91255,2015-10-08 14:47:31:209,1
-1.2641,9.098,1.3791,-0.9952,9.6505,1.4309,-0.2689,-0.5525,-0.0519,-0.0788,0.0639,0.0618,5.75,-37,21,219.98,-79.76,34.82,91355,2015-10-08 14:47:31:309,1
-0.996,9.0022,1.2067,-0.9958,9.6564,1.3904,-2.0000E-04,-0.6542,-0.1837,-0.0107,0.1257,0.0405,5.25,-37.75,21,217.58,-79.9,34.67,91455,2015-10-08 14:47:31:409,1
-0.7278,9.0022,1.5323,-0.914,9.6554,1.4521,0.2436,-0.5957,0.0227,0.0256,0.049,0.0533,5,-37.75,20.5,217.18,-79.88,34.2,91555,2015-10-08 14:47:31:509,1
-0.5555,9.1554,1.6281,-0.8183,9.6621,1.4644,0.2628,-0.5067,0.1637,0.0383,0.049,0.0575,4.75,-36.75,20,213.76,-80.15,29.19,91655,2015-10-08 14:47:31:609,1
-0.3256,9.2512,1.6281,-0.7185,9.6723,1.4492,0.3929,-0.4211,0.1789,0.066,0.066,0.1342,4.75,-36.25,19.5,211.96,-80.51,26.37,91755,2015-10-08 14:47:31:709,1
-0.7087,9.2512,1.4748,-0.6989,9.6871,1.3573,-0.0098,-0.4359,0.1175,0.0639,0.115,-0.1385,3.75,-35.75,19.25,210.26,-81,26.49,91855,2015-10-08 14:47:31:809,1
-0.3639,9.2129,1.5323,-0.6585,9.69,1.3569,0.2946,-0.4771,0.1754,-0.0277,-0.0362,-0.017,4.25,-35.75,21,209.8,-81.14,26.14,91955,2015-10-08 14:47:31:909,1
-0.2682,9.2129,1.494,-0.6366,9.6913,1.3581,0.3684,-0.4784,0.1359,0.0703,0.049,0.066,2.75,-36,20.25,207.55,-81.17,26.02,92055,2015-10-08 14:47:32:009,1
-0.0766,9.0597,1.4174,-0.6097,9.6953,1.3416,0.5331,-0.6356,0.0757,-0.0192,0.0107,-0.032,3.25,-37.25,20.25,206.23,-81.36,24.44,92155,2015-10-08 14:47:32:109,1
0.747,8.8873,1.4748,-0.5501,9.6975,1.3511,1.3639,-0.8485,0.2266,-0.0959,0.0298,0.179,3.5,-36.5,20.25,206.89,-81.44,22.15,92255,2015-10-08 14:47:32:209,1
